exp_label,turn_index,tenant_id,group_label,blocking_ms,input_tokens,prefix_hit_tokens,prefix_hit_rate,computation_tokens,kv_history_tokens,prefill_ms,first_token_ts,rank_in_batch,rank_frac,delay_from_earliest_first_token_ms
exp1,3,30,Group2,0.0068,268.0,208.0,0.7761194029850746,60.0,262.0,1035.5502000000001,0.0,26,0.9629629629629629,0.0
exp1,3,25,Group2,0.2326,1724.0,688.0,0.3990719257540603,1036.0,1719.0,5994.5326,0.0,27,1.0,0.0
exp1,4,13,Group1,0.1902,3768.0,2496.0,0.6624203821656051,1272.0,3531.0,8507.193299999999,0.0,1,0.034482758620689655,0.0
exp1,4,30,Group2,0.0069,323.0,256.0,0.7925696594427245,67.0,317.0,979.6809,0.0,2,0.06896551724137931,0.0
exp1,4,17,Group2,0.2252,294.0,272.0,0.9251700680272109,22.0,288.0,8503.2902,0.0,3,0.10344827586206896,0.0
exp1,4,27,Group2,0.2597,1769.0,1328.0,0.7507066139061617,441.0,1763.0,8510.534499999998,0.0,4,0.13793103448275862,0.0
exp1,4,25,Group2,0.2425,1961.0,1712.0,0.87302396736359,249.0,1955.0,8512.2364,0.0,5,0.1724137931034483,0.0
exp1,4,11,Group1,0.2771,1727.0,1232.0,0.7133757961783439,495.0,1490.0,8528.1381,0.0,6,0.20689655172413793,0.0
exp1,4,2,Group1,0.331,1252.0,992.0,0.792332268370607,260.0,1056.0,8548.288600000002,0.0,7,0.2413793103448276,0.0
exp1,4,22,Group2,0.4864,3102.0,2064.0,0.6653771760154739,1038.0,3097.0,8600.9625,0.0,8,0.27586206896551724,0.0
exp1,4,7,Group1,0.368,1007.0,592.0,0.5878848063555114,415.0,770.0,8559.742,0.0,9,0.3103448275862069,0.0
exp1,4,5,Group1,0.4411,2870.0,1472.0,0.5128919860627178,1398.0,2512.0,8582.307,0.0,10,0.3448275862068966,0.0
exp1,4,31,Group2,0.1533,3103.0,2064.0,0.6651627457299387,1039.0,3097.0,8491.2985,0.0,11,0.3793103448275862,0.0
exp1,4,14,Group1,0.0354,3199.0,1936.0,0.6051891216005002,1263.0,2962.0,12184.4868,0.0,12,0.41379310344827586,0.0
exp1,4,16,Group1,0.0164,3539.0,2288.0,0.6465103136479231,1251.0,3319.0,975.3752,0.0,13,0.4482758620689655,0.0
exp1,4,18,Group2,0.1359,1368.0,896.0,0.6549707602339181,472.0,1363.0,8462.5738,0.0,14,0.4827586206896552,0.0
exp1,4,9,Group1,0.0851,2025.0,752.0,0.37135802469135804,1273.0,1788.0,12224.9818,0.0,15,0.5172413793103449,0.0
exp1,4,1,Group1,0.4036,1449.0,1248.0,0.8612836438923396,201.0,1415.0,8568.001199999999,0.0,16,0.5517241379310345,0.0
exp1,4,32,Group2,0.2949,2841.0,1808.0,0.6363956353396691,1033.0,2835.0,8532.1606,0.0,17,0.5862068965517241,0.0
exp1,4,4,Group1,0.1017,3067.0,2032.0,0.6625366807955657,1035.0,3057.0,8455.4132,0.0,18,0.6206896551724138,0.0
exp1,4,3,Group1,0.3128,2702.0,2080.0,0.7698001480384901,622.0,2692.0,8545.1167,0.0,19,0.6551724137931034,0.0
exp1,4,24,Group2,0.1732,3098.0,2064.0,0.6662362814719174,1034.0,3093.0,8496.1081,0.0,20,0.6896551724137931,0.0
exp1,4,10,Group1,0.4219,2193.0,1360.0,0.6201550387596899,833.0,1956.0,8578.696200000002,0.0,21,0.7241379310344828,0.0
exp1,4,6,Group1,0.3486,1542.0,1088.0,0.7055771725032426,454.0,1512.0,8556.946199999998,0.0,22,0.7586206896551724,0.0
exp1,4,15,Group1,0.0603,3394.0,2128.0,0.6269888037713612,1266.0,3157.0,12191.4819,0.0,23,0.7931034482758621,0.0
exp1,4,8,Group1,0.2078,1657.0,1040.0,0.627640313820157,617.0,1420.0,8503.019,0.0,24,0.8275862068965517,0.0
exp1,4,19,Group2,0.1188,3093.0,2064.0,0.6673132880698351,1029.0,3088.0,8460.1883,0.0,25,0.8620689655172413,0.0
exp1,4,26,Group2,0.048,951.0,528.0,0.555205047318612,423.0,945.0,258.6124,0.0,26,0.896551724137931,0.0
exp1,4,21,Group2,0.0157,3103.0,2064.0,0.6651627457299387,1039.0,3098.0,12187.6374,0.0,27,0.9310344827586207,0.0
exp1,4,28,Group2,0.461,3105.0,2064.0,0.6647342995169082,1041.0,3100.0,8603.169,0.0,28,0.9655172413793104,0.0
exp1,4,29,Group2,0.3851,2879.0,1840.0,0.6391108023619312,1039.0,2874.0,8566.6421,0.0,29,1.0,0.0
exp1,5,2,Group1,0.045,1517.0,1248.0,0.8226763348714569,269.0,1490.0,2215.1119,0.0,1,0.04,0.0
exp1,5,7,Group1,0.317,2032.0,992.0,0.4881889763779528,1040.0,1948.0,12426.3242,0.0,2,0.08,0.0
exp1,5,6,Group1,0.2338,2579.0,1536.0,0.5955796820473052,1043.0,2568.0,12380.7406,0.0,3,0.12,0.0
exp1,5,14,Group1,0.0097,4309.0,3184.0,0.7389185425852867,1125.0,4225.0,2191.0193,0.0,4,0.16,0.0
exp1,5,9,Group1,0.217,3135.0,2016.0,0.6430622009569378,1119.0,3051.0,12370.856200000002,0.0,5,0.2,0.0
exp1,5,22,Group2,0.0247,4132.0,3104.0,0.7512100677637947,1028.0,4127.0,935.5294,0.0,6,0.24,0.0
exp1,5,31,Group2,0.4442,4135.0,3088.0,0.7467956469165659,1047.0,4129.0,12467.0206,0.0,7,0.28,0.0
exp1,5,10,Group1,0.1823,3303.0,2192.0,0.6636391159551922,1111.0,3219.0,12344.7876,0.0,8,0.32,0.0
exp1,5,19,Group2,0.2502,4122.0,3088.0,0.7491508976225133,1034.0,4117.0,12384.220599999999,0.0,9,0.36,0.0
exp1,5,18,Group2,0.0299,2310.0,1360.0,0.5887445887445888,950.0,2305.0,2212.1738,0.0,10,0.4,0.0
