tenant_count,group_label,input_tokens,prefix_hit_rate,prefix_hit_tokens,ttft_ms
16,Group2,2828.0,0.810496,2224.0,517.8098
16,Group1,9048.0,0.771384,6944.0,22972.6814
16,Group2,2831.0,0.80961,2224.0,22963.6869
16,Group2,2829.0,0.8102,2224.0,22960.2975
16,Group1,11349.0,0.81757,9232.0,26595.5721
16,Group2,3488.0,0.842105,2816.0,26599.1773
16,Group2,3488.0,0.842105,2816.0,26562.2677
16,Group2,3487.0,0.842357,2816.0,35506.7815
16,Group2,3488.0,0.842105,2816.0,26672.3934
16,Group2,3389.0,0.83871,2704.0,35470.7985
16,Group1,11311.0,0.814198,8992.0,26668.4502
16,Group2,3489.0,0.841854,2816.0,35460.1052
16,Group1,11198.0,0.814561,9040.0,35469.4443
16,Group1,11305.0,0.813191,8976.0,26537.8165
16,Group1,11169.0,0.812698,8960.0,26628.4204
16,Group1,11440.0,0.816821,9168.0,26622.503
16,Group1,11476.0,0.819577,9344.0,35505.0352
16,Group1,11168.0,0.812772,8960.0,26556.1086
16,Group2,3486.0,0.842609,2816.0,26533.7158
16,Group2,3489.0,0.841854,2816.0,621.9483
16,Group1,13642.0,0.846643,11312.0,31640.3141
16,Group2,4092.0,0.871782,3488.0,31517.6368
16,Group1,13636.0,0.845826,11296.0,42085.0573
16,Group2,4015.0,0.865197,3376.0,42035.8159
16,Group1,13510.0,0.848036,11440.0,31584.7114
16,Group2,4094.0,0.871346,3488.0,31477.8505
16,Group2,4094.0,0.871346,3488.0,42091.8349
16,Group1,13309.0,0.844908,11168.0,31523.206
16,Group1,13310.0,0.844845,11168.0,31645.7883
16,Group1,13657.0,0.848144,11472.0,31473.0151
16,Group1,13361.0,0.845411,11200.0,42023.5101
16,Group1,13595.0,0.84663,11344.0,31527.4295
16,Group2,4093.0,0.871564,3488.0,31702.7747
16,Group2,4092.0,0.867783,3472.0,655.6047
16,Group2,4093.0,0.871564,3488.0,31581.1015
16,Group2,4091.0,0.868,3472.0,31517.0565
16,Group1,15730.0,0.868912,13648.0,45276.334
16,Group2,4847.0,0.885993,4080.0,867.8377
16,Group2,4848.0,0.885801,4080.0,7464.3429
16,Group2,4609.0,0.883197,4000.0,45396.8504
16,Group2,4848.0,0.885801,4080.0,45317.4
16,Group2,4849.0,0.885609,4080.0,45208.436
16,Group1,15898.0,0.866913,13360.0,45388.695
16,Group1,15733.0,0.868265,13584.0,45318.4009
16,Group1,15601.0,0.865681,13296.0,45198.5462
16,Group1,15973.0,0.869055,13632.0,51589.3149
16,Group1,15602.0,0.865625,13296.0,45437.0532
16,Group1,15979.0,0.869743,13648.0,7518.9883
16,Group1,15662.0,0.867922,13504.0,45271.139
16,Group1,18033.0,0.885224,15888.0,41963.4286
16,Group1,18031.0,0.885979,15968.0,55780.9079
16,Group2,5506.0,0.903972,4848.0,42012.914
16,Group2,5431.0,0.899473,4608.0,42192.9104
16,Group2,5505.0,0.90414,4848.0,842.3585
16,Group2,5504.0,0.901324,4832.0,55775.016
16,Group2,5506.0,0.903972,4848.0,42130.5714
16,Group2,5505.0,0.90414,4848.0,55911.9044
16,Group2,5505.0,0.90414,4848.0,42087.207
16,Group1,17795.0,0.883753,15600.0,55819.4494
16,Group1,18009.0,0.884589,15728.0,42254.0917
16,Group1,18037.0,0.886572,15984.0,42182.0141
16,Group2,5506.0,0.903972,4848.0,55823.794
16,Group1,17954.0,0.884422,15664.0,42134.0804
16,Group1,17794.0,0.883803,15600.0,42017.4218
16,Group1,17811.0,0.88444,15728.0,42082.5926
16,Group1,20098.0,0.897695,18032.0,56277.3101
16,Group2,6105.0,0.914438,5504.0,56203.8035
16,Group2,6106.0,0.914286,5504.0,56158.3886
16,Group1,19931.0,0.896548,17792.0,56024.9927
16,Group1,20160.0,0.897874,18032.0,7321.5456
16,Group2,6106.0,0.914286,5504.0,56090.5775
16,Group1,20057.0,0.897421,17952.0,56093.751
16,Group1,20119.0,0.897353,18000.0,56150.1531
16,Group1,20092.0,0.897166,18016.0,56206.7063
16,Group2,6103.0,0.912363,5424.0,7994.4953
16,Group1,19950.0,0.896632,17808.0,56340.1781
16,Group1,19930.0,0.896593,17792.0,60864.5129
16,Group2,6105.0,0.914438,5504.0,56281.5319
8,Group1,243.0,0.0,0.0,396.4889
8,Group2,69.0,0.0,0.0,400.7153
8,Group2,50.0,0.0,0.0,392.8342
8,Group1,636.0,0.0,0.0,212.5732
8,Group1,243.0,0.0,240.0,385.1405
8,Group1,840.0,0.0,832.0,391.0673
8,Group2,50.0,0.0,48.0,387.3882
8,Group2,840.0,0.0,0.0,398.4136
8,Group1,2732.0,0.232316,624.0,3657.8362
8,Group1,2549.0,0.104666,240.0,3655.4999
8,Group2,831.0,0.109777,64.0,3649.2776
8,Group1,2946.0,0.287889,832.0,1923.4127
8,Group2,1386.0,0.614476,832.0,1920.9345
8,Group2,704.0,0.085106,48.0,3652.3056
8,Group1,2549.0,0.104666,240.0,1929.8887
8,Group2,704.0,0.085106,48.0,225.1927
8,Group1,4868.0,0.5688,2720.0,7419.3847
8,Group2,1471.0,0.618587,832.0,7479.6453
8,Group1,4866.0,0.553164,2544.0,7451.3849
8,Group2,2030.0,0.724592,1376.0,7458.4382
8,Group1,4866.0,0.553164,2544.0,7434.8237
8,Group2,1482.0,0.577997,704.0,7436.8837
8,Group2,1482.0,0.577997,704.0,396.1738
8,Group1,5027.0,0.589271,2944.0,7481.0734
8,Group1,6926.0,0.703297,4864.0,10708.8452
8,Group1,7273.0,0.709805,5024.0,10642.7667
8,Group1,6926.0,0.703297,4864.0,10688.6655
8,Group2,2574.0,0.792453,2016.0,446.3373
8,Group1,6952.0,0.703093,4864.0,10662.8265
8,Group2,2233.0,0.737475,1472.0,10683.0982
8,Group2,2231.0,0.738215,1472.0,10713.1487
8,Group2,2343.0,0.741562,1472.0,783.525
8,Group1,8994.0,0.770053,6912.0,13484.31
8,Group2,3030.0,0.817641,2336.0,6906.2409
8,Group2,3099.0,0.829016,2560.0,6912.8152
8,Group2,2830.0,0.809905,2224.0,13464.2914
8,Group2,2829.0,0.8102,2224.0,13466.7325
8,Group1,9350.0,0.779065,7264.0,3315.381
8,Group1,8995.0,0.769968,6912.0,6933.8979
8,Group1,9047.0,0.77147,6944.0,13478.3676
8,Group1,11313.0,0.81405,8992.0,17992.8374
8,Group1,11311.0,0.814198,8992.0,18068.1372
8,Group2,3487.0,0.842357,2816.0,620.5326
8,Group2,3670.0,0.854691,3088.0,17956.4062
8,Group2,3760.0,0.853273,3024.0,17990.6047
8,Group2,3488.0,0.842105,2816.0,18032.4102
8,Group1,11197.0,0.814635,9040.0,17950.7393
8,Group1,11475.0,0.819577,9344.0,18021.6811
8,Group1,13656.0,0.848144,11472.0,21694.3375
8,Group1,13360.0,0.844267,11184.0,21632.3337
8,Group2,4092.0,0.867783,3472.0,6182.6506
8,Group2,4294.0,0.879738,3760.0,6173.4988
8,Group2,4380.0,0.875717,3664.0,21636.8585
8,Group1,13644.0,0.846517,11312.0,21702.0702
8,Group2,4093.0,0.871564,3488.0,21615.7534
8,Group1,13641.0,0.846707,11312.0,5361.538
8,Group1,15897.0,0.86697,13360.0,26441.1672
8,Group2,4848.0,0.885801,4080.0,26388.171
8,Group2,4911.0,0.891847,4288.0,26436.2783
8,Group1,15977.0,0.868834,13632.0,26355.7742
8,Group2,4982.0,0.892521,4368.0,736.7032
8,Group1,15729.0,0.868912,13648.0,26297.1319
8,Group2,4849.0,0.885609,4080.0,26354.3162
8,Group1,15981.0,0.869632,13648.0,26397.8167
8,Group1,18035.0,0.88667,15984.0,6374.7469
8,Group2,5523.0,0.905551,4976.0,27825.6178
8,Group2,5505.0,0.90414,4848.0,7619.9779
8,Group2,5506.0,0.903972,4848.0,7623.9461
8,Group1,18032.0,0.885273,15888.0,27773.57
8,Group1,18039.0,0.886473,15984.0,27818.2912
8,Group1,18008.0,0.884589,15728.0,27868.9893
8,Group2,5668.0,0.905438,4912.0,27865.3681
8,Group1,20101.0,0.897561,18032.0,30334.5128
8,Group1,20097.0,0.89774,18032.0,30247.2979
8,Group2,6235.0,0.916208,5664.0,30329.9761
8,Group1,20158.0,0.897963,18032.0,30195.7044
8,Group2,6125.0,0.914513,5520.0,30395.3894
8,Group2,6105.0,0.914438,5504.0,879.268
8,Group1,20118.0,0.897353,18000.0,30399.9302
8,Group2,6106.0,0.914286,5504.0,30257.2088
