arrival_time_epoch_s,compressed_elapsed_ms,tenant_count,tenant_id,turn_index,blocking_ms,prefill_ms,remaining_ttft_ms,ttft_ms
132070.000000,60000.000,32,9,7,0.3409,17363.9940,0.0000,17364.3349
132070.000000,60000.000,32,3,7,0.2209,17295.9612,0.0000,17296.1821
132070.000000,60000.000,32,8,7,0.1839,25592.8520,0.0000,25593.0359
132070.000000,60000.000,32,4,7,0.5104,17446.3708,0.0000,17446.8812
132070.000000,60000.000,32,25,7,0.2036,17270.1835,0.0000,17270.3871
132070.000000,60000.000,32,32,7,0.3763,17384.5384,0.0000,17384.9147
132070.000000,60000.000,32,27,7,858.7389,24689.2007,0.0000,25547.9396
132070.000000,60000.000,32,19,7,858.6559,24617.1324,0.0000,25475.7883
132070.000000,60000.000,32,17,7,0.0348,1095.6300,0.0000,1095.6648
132070.000000,60000.000,32,21,7,0.0076,1947.9741,0.0000,1947.9817
132070.000000,60000.000,32,18,7,0.3065,17338.9467,0.0000,17339.2532
132070.000000,60000.000,32,29,7,0.2723,17322.7661,0.0000,17323.0384
132070.000000,60000.000,32,10,7,0.3236,17347.6417,0.0000,17347.9653
132070.000000,60000.000,32,7,7,0.4866,17440.5547,0.0000,17441.0413
132070.000000,60000.000,32,13,7,0.4307,17403.4178,0.0000,17403.8485
132070.000000,60000.000,32,5,7,858.6892,24641.6865,0.0000,25500.3757
132070.000000,60000.000,32,24,7,858.7901,24708.3317,0.0000,25567.1218
132070.000000,60000.000,32,2,7,858.7557,24684.6291,0.0000,25543.3848
132070.000000,60000.000,32,6,7,0.4669,17425.6903,0.0000,17426.1572
132070.000000,60000.000,32,26,7,0.4133,17400.3487,0.0000,17400.7620
132070.000000,60000.000,32,23,7,858.6392,24623.9877,0.0000,25482.6269
132070.000000,60000.000,32,16,7,0.2554,17305.3625,0.0000,17305.6179
132080.000000,70000.000,32,10,8,0.3972,19277.8832,0.0000,19278.2804
132080.000000,70000.000,32,11,8,0.5229,19393.7020,0.0000,19394.2249
132080.000000,70000.000,32,27,8,53.9433,31913.9566,0.0000,31967.8999
132080.000000,70000.000,32,18,8,0.4845,19360.6237,0.0000,19361.1082
132080.000000,70000.000,32,4,8,0.3783,19272.7139,0.0000,19273.0922
132080.000000,70000.000,32,32,8,0.4149,19307.2530,0.0000,19307.6679
132080.000000,70000.000,32,29,8,0.0246,1013.9743,0.0000,1013.9989
132080.000000,70000.000,32,20,8,0.3615,19246.7914,0.0000,19247.1529
132080.000000,70000.000,32,22,8,0.2754,19198.4992,0.0000,19198.7746
132080.000000,70000.000,32,15,8,0.4488,19322.4692,0.0000,19322.9180
132080.000000,70000.000,32,30,8,53.9770,31943.5036,0.0000,31997.4806
132080.000000,70000.000,32,23,8,0.3093,19220.8118,0.0000,19221.1211
132080.000000,70000.000,32,21,8,53.8266,31823.9650,0.0000,31877.7916
132080.000000,70000.000,32,31,8,0.2415,32056.7344,0.0000,32056.9759
132080.000000,70000.000,32,26,8,53.8600,31845.9113,0.0000,31899.7713
132080.000000,70000.000,32,7,8,0.2923,19195.8476,0.0000,19196.1399
132080.000000,70000.000,32,17,8,0.4317,19308.5605,0.0000,19308.9922
132080.000000,70000.000,32,13,8,53.9941,31943.8368,0.0000,31997.8309
132080.000000,70000.000,32,19,8,53.8768,31866.5958,0.0000,31920.4726
132080.000000,70000.000,32,28,8,0.5473,19398.3353,0.0000,19398.8826
132080.000000,70000.000,32,24,8,0.3267,19226.2436,0.0000,19226.5703
132080.000000,70000.000,32,3,8,53.9094,31887.3595,0.0000,31941.2689
132080.000000,70000.000,32,12,8,54.0345,31973.2086,0.0000,32027.2431
132080.000000,70000.000,32,14,8,0.3441,19241.3460,0.0000,19241.6901
132080.000000,70000.000,32,8,8,54.0131,31977.7107,0.0000,32031.7238
132080.000000,70000.000,32,9,8,0.4664,19330.3197,0.0000,19330.7861
132080.000000,70000.000,32,5,8,53.9261,31896.0452,0.0000,31949.9713
132080.000000,70000.000,32,2,8,53.8932,31862.7005,0.0000,31916.5937
132080.000000,70000.000,32,1,8,0.5029,19365.3090,0.0000,19365.8119
132080.000000,70000.000,32,6,8,53.8434,31841.2372,0.0000,31895.0806
132080.000000,70000.000,32,25,8,0.2584,19171.4730,0.0000,19171.7314
132080.000000,70000.000,32,16,8,53.9601,31915.9612,0.0000,31969.9213
132090.000000,80000.000,32,27,9,0.4474,20226.7441,0.0000,20227.1915
132090.000000,80000.000,32,28,9,0.2203,20070.8734,0.0000,20071.0937
132090.000000,80000.000,32,22,9,0.3757,20170.2010,0.0000,20170.5767
132090.000000,80000.000,32,12,9,56.9735,33547.7390,0.0000,33604.7125
132090.000000,80000.000,32,10,9,0.5009,20277.0755,0.0000,20277.5764
132090.000000,80000.000,32,11,9,0.2035,33658.6621,0.0000,33658.8656
132090.000000,80000.000,32,30,9,0.4303,20199.0703,0.0000,20199.5006
132090.000000,80000.000,32,14,9,0.4129,20194.7030,0.0000,20195.1159
132090.000000,80000.000,32,20,9,0.2375,20092.6576,0.0000,20092.8951
132090.000000,80000.000,32,4,9,56.8911,33493.5243,0.0000,33550.4154
132090.000000,80000.000,32,13,9,0.4829,20271.2785,0.0000,20271.7614
132090.000000,80000.000,32,8,9,0.2555,20079.1607,0.0000,20079.4162
132090.000000,80000.000,32,24,9,56.9240,33518.6022,0.0000,33575.5262
132090.000000,80000.000,32,23,9,56.9405,33524.2045,0.0000,33581.1450
132090.000000,80000.000,32,29,9,0.4648,20239.9651,0.0000,20240.4299
132090.000000,80000.000,32,25,9,0.3573,20150.4325,0.0000,20150.7898
132090.000000,80000.000,32,9,9,0.3953,20173.1248,0.0000,20173.5201
132090.000000,80000.000,32,15,9,56.9074,33489.2871,0.0000,33546.1945
132090.000000,80000.000,32,1,9,0.2722,20083.6573,0.0000,20083.9295
132090.000000,80000.000,32,6,9,57.0246,33616.9982,0.0000,33674.0228
132090.000000,80000.000,32,2,9,56.9568,33542.5609,0.0000,33599.5177
132090.000000,80000.000,32,31,9,57.0075,33576.3616,0.0000,33633.3691
132090.000000,80000.000,32,19,9,0.3230,20135.0999,0.0000,20135.4229
132090.000000,80000.000,32,3,9,57.0423,33596.2056,0.0000,33653.2479
132090.000000,80000.000,32,17,9,0.3399,20144.1750,0.0000,20144.5149
132090.000000,80000.000,32,7,9,56.9907,33569.0374,0.0000,33626.0281
132090.000000,80000.000,32,5,9,56.8743,33475.5823,0.0000,33532.4566
132090.000000,80000.000,32,16,9,0.2891,20094.0388,0.0000,20094.3279
132090.000000,80000.000,32,26,9,0.3063,20130.8200,0.0000,20131.1263
132090.000000,80000.000,32,18,9,0.0545,1665.9940,0.0000,1666.0485
132090.000000,80000.000,32,21,9,0.5202,20304.7457,0.0000,20305.2659
132090.000000,80000.000,32,32,9,0.5639,20311.1329,0.0000,20311.6968
132100.000000,90000.000,32,15,10,0.2480,25211.0381,0.0000,25211.2861
132100.000000,90000.000,32,20,10,1819.5426,38368.5272,0.0000,40188.0698
132100.000000,90000.000,32,21,10,1819.4613,38268.9592,0.0000,40088.4205
132100.000000,90000.000,32,12,10,1819.6274,38415.2747,0.0000,40234.9021
132100.000000,90000.000,32,26,10,0.5112,25462.7921,0.0000,25463.3033
132100.000000,90000.000,32,13,10,1819.4448,38263.3110,0.0000,40082.7558
132100.000000,90000.000,32,22,10,1819.4942,38306.9965,0.0000,40126.4907
132100.000000,90000.000,32,28,10,0.0387,1830.1572,0.0000,1830.1959
132100.000000,90000.000,32,5,10,0.3476,25312.5890,0.0000,25312.9366
132100.000000,90000.000,32,8,10,0.2969,25271.5683,0.0000,25271.8652
132100.000000,90000.000,32,10,10,0.2150,40259.0296,0.0000,40259.2446
132100.000000,90000.000,32,24,10,0.4506,25405.6319,0.0000,25406.0825
132100.000000,90000.000,32,14,10,0.4161,25369.4334,0.0000,25369.8495
132100.000000,90000.000,32,9,10,0.0092,3619.6076,0.0000,3619.6168
132100.000000,90000.000,32,3,10,0.4686,25422.2227,0.0000,25422.6913
132100.000000,90000.000,32,17,10,0.4330,25398.9689,0.0000,25399.4019
132100.000000,90000.000,32,31,10,0.2313,25201.0762,0.0000,25201.3075
132100.000000,90000.000,32,19,10,1819.5592,38369.6889,0.0000,40189.2481
132100.000000,90000.000,32,11,10,0.3143,25273.5774,0.0000,25273.8917
132100.000000,90000.000,32,32,10,0.2645,25254.3271,0.0000,25254.5916
132100.000000,90000.000,32,4,10,0.3831,25340.3972,0.0000,25340.7803
132100.000000,90000.000,32,1,10,1819.5104,38329.1919,0.0000,40148.7023
132100.000000,90000.000,32,6,10,1819.4779,38304.0175,0.0000,40123.4954
132100.000000,90000.000,32,18,10,0.4872,25429.9828,0.0000,25430.4700
132100.000000,90000.000,32,2,10,1819.5264,38334.3218,0.0000,40153.8482
132100.000000,90000.000,32,27,10,1819.5920,38382.2851,0.0000,40201.8771
132100.000000,90000.000,32,23,10,1819.6085,38419.0430,0.0000,40238.6515
132100.000000,90000.000,32,25,10,1819.5755,38388.7965,0.0000,40208.3720
132100.000000,90000.000,32,7,10,0.3995,25362.8857,0.0000,25363.2852
132100.000000,90000.000,32,29,10,0.3307,25306.7041,0.0000,25307.0348
132100.000000,90000.000,32,30,10,0.3641,25338.9491,0.0000,25339.3132
132100.000000,90000.000,32,16,10,0.2807,25256.0625,0.0000,25256.3432
