exp_label,turn_index,tenant_id,group_label,blocking_ms,input_tokens,prefix_hit_tokens,computation_tokens,prefill_ms,first_token_ts,queued_ts,scheduled_ts,batch_size_filtered,batch_total_computation_tokens,batch_total_input_tokens,batch_estimated_prefill_rounds_ratio,batch_first_token_spread_ms,time_from_batch_first_token_ms
exp1,5,6,Group1,0.2338,2579.0,1536.0,1043.0,12380.7406,132062.3815744,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,11443.82030001725
exp1,5,14,Group1,0.0097,4309.0,3184.0,1125.0,2191.0193,132052.19242900002,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,1254.6749000321142
exp1,5,9,Group1,0.217,3135.0,2016.0,1119.0,12370.856200000002,132062.3719732,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,11434.219100017799
exp1,5,22,Group2,0.0247,4132.0,3104.0,1028.0,935.5294,132050.93775409998,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,0.0
exp1,5,31,Group2,0.4442,4135.0,3088.0,1047.0,12467.0206,132062.4705648,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,11532.810700009577
exp1,5,10,Group1,0.1823,3303.0,2192.0,1111.0,12344.7876,132062.3459699,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,11408.215800009202
exp1,5,19,Group2,0.2502,4122.0,3088.0,1034.0,12384.220599999999,132062.3863708,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,11448.6167000141
exp1,5,18,Group2,0.0299,2310.0,1360.0,950.0,2212.1738,132052.2140037,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,1276.2496000214014
exp1,5,21,Group2,0.2831,4134.0,3104.0,1030.0,12399.464799999998,132062.4018479,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,11464.093800022965
exp1,5,13,Group1,0.2997,4878.0,3760.0,1118.0,12403.967100000002,132062.4055668,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,11467.812700022478
exp1,5,23,Group2,0.469,3564.0,2528.0,1036.0,12470.814199999999,132062.4735832,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,11535.829100001138
exp1,5,24,Group2,0.1324,4131.0,3104.0,1027.0,17004.7462,132067.0072786,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,16069.524500024272
exp1,5,28,Group2,0.149,4135.0,3104.0,1031.0,12343.268499999998,132062.3462175,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,11408.463400002802
exp1,5,15,Group1,0.3891,4504.0,3392.0,1112.0,12440.2691,132062.44215820002,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,11504.404100036481
exp1,5,12,Group1,0.4249,4218.0,3104.0,1114.0,12458.3315,132062.4599564,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,11522.202300024219
exp1,5,11,Group1,0.2006,2053.0,1712.0,341.0,12370.2823,132062.3715829,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,11433.828800014453
exp1,5,32,Group2,0.1657,3873.0,2832.0,1041.0,12351.4584,132062.3548241,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,11417.070000024978
exp1,5,5,Group1,0.2668,3606.0,2864.0,742.0,12396.472899999999,132062.3972397,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,11459.485600003973
exp1,5,17,Group2,0.3342,328.0,288.0,40.0,12424.697900000001,132062.4267321,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,11488.978000008501
exp1,5,25,Group2,0.0195,2076.0,1952.0,124.0,2197.8304,132052.2003499,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,1262.5958000135142
exp1,5,30,Group2,0.4066,378.0,320.0,58.0,12461.168000000001,132062.4645746,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,11526.820500002941
exp1,5,1,Group1,0.369,1789.0,1440.0,349.0,12446.156400000002,132062.4466254,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,11508.871300029568
exp1,5,27,Group2,0.3513,1836.0,1760.0,76.0,12439.6957,132062.44274700002,0.0,0.0,25,20005.0,77077.0,2.4420166015625,16069.524500024272,11504.992900037905
exp1,6,22,Group2,0.0319,5162.0,4128.0,1034.0,3829.6869,132063.8319188,0.0,0.0,26,22276.0,101572.0,2.71923828125,21162.38799999701,2900.301599991508
exp1,6,1,Group1,0.2572,1975.0,1776.0,199.0,16657.6813,132076.6580385,0.0,0.0,26,22276.0,101572.0,2.71923828125,21162.38799999701,15726.421300001675
exp1,6,6,Group1,0.008,3469.0,2576.0,893.0,3807.0094000000004,132063.8076174,0.0,0.0,26,22276.0,101572.0,2.71923828125,21162.38799999701,2876.0001999908127
exp1,6,28,Group2,0.3875,5165.0,4128.0,1037.0,16721.527100000003,132076.7247146,0.0,0.0,26,22276.0,101572.0,2.71923828125,21162.38799999701,15793.097399990074
exp1,6,2,Group1,0.0237,1657.0,1504.0,153.0,3824.5600000000004,132063.82478370002,0.0,0.0,26,22276.0,101572.0,2.71923828125,21162.38799999701,2893.1665000272915
