exp_label,turn_index,tenant_id,group_label,input_tokens,prefix_hit_tokens,prefix_hit_rate,kv_history_tokens,resident_kv_mib,computation_tokens,prefill_ms,batch_total_computation_tokens,batch_total_resident_kv_mib,batch_pressure_ratio,estimated_prefill_rounds_ratio,joint_compute_x_pressure,joint_compute_x_rounds,compute_over_hit_ratio,context_plus_compute
exp1,2,10,Group1,356.0,48.0,0.1348314606741573,216.0,6.75,308.0,3099.4595999999997,18849.0,620.21875,0.605682373046875,2.3009033203125,186.5501708984375,708.67822265625,6.416666666666667,524.0
exp1,2,31,Group2,1039.0,0.0,0.0,1033.0,32.28125,1039.0,3202.9170000000004,18849.0,620.21875,0.605682373046875,2.3009033203125,629.3039855957031,2390.6385498046875,1039.0,2072.0
exp1,2,27,Group2,308.0,0.0,0.0,302.0,9.4375,308.0,3118.5492999999997,18849.0,620.21875,0.605682373046875,2.3009033203125,186.5501708984375,708.67822265625,308.0,610.0
exp1,2,22,Group2,1040.0,0.0,0.0,1033.0,32.28125,1040.0,3155.5101999999997,18849.0,620.21875,0.605682373046875,2.3009033203125,629.90966796875,2392.939453125,1040.0,2073.0
exp1,2,8,Group1,441.0,48.0,0.10884353741496598,301.0,9.40625,393.0,3143.4309999999996,18849.0,620.21875,0.605682373046875,2.3009033203125,238.03317260742188,904.2550048828125,8.1875,694.0
exp1,2,3,Group1,797.0,240.0,0.30112923462986196,541.0,16.90625,557.0,3168.594,18849.0,620.21875,0.605682373046875,2.3009033203125,337.3650817871094,1281.6031494140625,2.3208333333333333,1098.0
exp1,2,20,Group2,52.0,0.0,0.0,47.0,1.46875,52.0,3128.6380999999997,18849.0,620.21875,0.605682373046875,2.3009033203125,31.4954833984375,119.64697265625,52.0,99.0
exp1,2,25,Group2,694.0,0.0,0.0,688.0,21.5,694.0,3146.9408,18849.0,620.21875,0.605682373046875,2.3009033203125,420.34356689453125,1596.826904296875,694.0,1382.0
exp1,2,12,Group1,555.0,48.0,0.08648648648648649,415.0,12.96875,507.0,200.3344,18849.0,620.21875,0.605682373046875,2.3009033203125,307.0809631347656,1166.5579833984375,10.5625,922.0
exp1,2,19,Group2,1035.0,0.0,0.0,1030.0,32.1875,1035.0,3161.1582,18849.0,620.21875,0.605682373046875,2.3009033203125,626.8812561035156,2381.4349365234375,1035.0,2065.0
exp1,2,28,Group2,1045.0,0.0,0.0,1040.0,32.5,1045.0,680.5038,18849.0,620.21875,0.605682373046875,2.3009033203125,632.9380798339844,2404.4439697265625,1045.0,2085.0
exp1,2,15,Group1,1078.0,48.0,0.04452690166975881,938.0,29.3125,1030.0,3085.3497,18849.0,620.21875,0.605682373046875,2.3009033203125,623.8528442382812,2369.930419921875,21.458333333333332,1968.0
