arrival_time_epoch_s,compressed_elapsed_ms,tenant_count,tenant_id,turn_index,blocking_ms,prefill_ms,remaining_ttft_ms,ttft_ms
1778934622.903252,2175986.164,32,31,7,122.6058,38548.0613,360.6674,39031.3345
1778934622.903964,2175986.876,32,2,7,122.5884,38548.0613,352.7603,39023.4101
1778934622.923728,2176006.640,32,24,7,122.5718,38548.0613,336.7113,39007.3444
1778934622.924177,2176007.089,32,32,7,122.5552,38548.0613,332.5827,39003.1993
1778934622.963521,2176046.433,32,15,7,122.5385,38548.0613,288.7435,38959.3433
1778934622.964634,2176047.546,32,3,7,122.5186,53495.1086,280.3102,53897.9373
1778934622.966200,2176049.112,32,30,7,18987.8749,34629.7355,254.9439,53872.5543
1778934623.005286,2176088.198,32,14,7,18987.8584,34629.7355,248.3350,53865.9289
1778934623.006594,2176089.506,32,17,7,18987.8419,34629.7355,232.7330,53850.3104
1778934623.045773,2176128.685,32,25,7,18987.8252,34629.7355,234.9196,53852.4802
1778934623.046170,2176129.081,32,8,7,18987.8088,53938.8859,196.5830,73123.2777
1778934623.064830,2176147.742,32,20,7,38670.6788,34255.9970,187.9607,73114.6365
1778934623.101691,2176184.603,32,11,7,38670.6619,34255.9970,122.0901,73048.7490
1778934623.132891,2176215.803,32,5,7,38670.6453,34255.9970,115.4407,73042.0830
1778934623.184057,2176266.969,32,12,7,38548.3049,51415.9000,195.5112,90159.7162
1778934623.184641,2176267.553,32,28,7,53495.5160,36468.6795,188.8472,90153.0427
1778934623.233562,2176316.474,32,10,7,53495.5087,53831.4913,147.8471,107474.8471
1778934623.234318,2176317.230,32,23,7,72804.6775,34522.3159,141.8101,107468.8036
1778934623.234689,2176317.601,32,21,7,72804.6711,34522.3159,114.0028,107440.9898
1778934623.267891,2176350.803,32,4,7,72804.6648,52854.6898,112.0194,125771.3740
1778934623.308044,2176390.956,32,7,7,71099.0391,177775.8591,18922.4912,267797.3894
1778934623.309507,2176392.419,32,1,7,231069.7597,33243.6861,18912.5847,283226.0305
1778935318.883227,2871966.139,32,29,8,0.0628,2480.9385,75.6303,2556.6316
1778935319.438624,2872521.536,32,15,8,0.5553,26073.6639,2003.6086,28077.8278
1778935319.498372,2872581.284,32,6,8,0.5304,26073.6639,1940.3601,28014.5544
1778935319.544829,2872627.741,32,7,8,0.5101,26073.6639,1931.0366,28005.2106
1778935319.592894,2872675.806,32,20,8,0.4913,26073.6639,1876.6051,27950.7604
1778935319.593509,2872676.421,32,10,8,0.4731,26073.6639,1882.1012,27956.2382
1778935319.634894,2872717.806,32,26,8,0.4555,44086.7965,1833.9786,45921.2306
1778935319.635462,2872718.374,32,14,8,53.7302,44033.5043,1829.1670,45916.4015
1778935319.676166,2872759.078,32,3,8,53.7129,44033.5043,1786.0569,45873.2741
1778935319.677842,2872760.754,32,32,8,53.6952,44033.5043,1793.9054,45881.1049
1778935319.699081,2872781.993,32,21,8,53.6733,44033.5043,1773.7337,45860.9113
1778935319.700092,2872783.004,32,19,8,53.6553,52105.6433,1769.7389,53929.0375
1778935319.716102,2872799.014,32,25,8,26074.2502,26085.0307,1753.1318,53912.4127
1778935319.716882,2872799.794,32,28,8,26074.2326,26085.0307,1750.9425,53910.2058
1778935319.762382,2872845.294,32,30,8,26074.2151,39327.1467,1738.8890,67140.2508
1778935319.762824,2872845.736,32,31,8,44087.5050,21313.8393,1735.5636,67136.9078
1778935319.763135,2872846.047,32,4,8,44087.4877,21313.8393,1692.4602,67093.7872
1778935319.787092,2872870.004,32,22,8,44087.4706,21313.8393,1699.8565,67101.1664
1778935319.833650,2872916.562,32,24,8,44087.4534,42834.6927,1621.3623,88543.5085
1778935319.834296,2872917.208,32,9,8,52159.3041,59198.4745,1612.1627,112969.9412
1778935319.911052,2872993.964,32,2,8,65401.4402,45956.3212,1532.4051,112890.1665
1778935319.912090,2872995.002,32,23,8,65401.4201,56871.6221,1528.7787,123801.8209
1778935319.952730,2873035.642,32,18,8,86922.3853,35350.6400,1461.9256,123734.9508
1778935319.994408,2873077.320,32,8,8,86922.3684,58820.7312,1453.3010,147196.4006
1778935320.041395,2873124.307,32,11,8,111358.1473,57974.2406,1396.9189,170729.3068
1778935320.090966,2873173.877,32,13,8,122273.1172,60403.7457,1391.7857,184068.6486
1778935320.091659,2873174.571,32,1,8,308258.3166,23364.2599,1356.1564,332978.7329
1778935320.137112,2873220.024,32,5,8,308258.2998,45944.0393,1347.8296,355550.1687
1778935320.178550,2873261.462,32,27,8,308478.0752,62878.5088,1289.0865,372645.6705
1778935320.179336,2873262.248,32,16,8,331622.9607,49028.0120,1300.0305,381951.0032
1778935320.219931,2873302.843,32,17,8,354202.5368,26448.4193,1250.6846,381901.6407
1778935320.220824,2873303.736,32,12,8,717819.2336,24178.3795,1236.1206,743233.7338
1778936184.490448,3737573.360,32,8,9,0.0295,6528.9344,109.0317,6637.9956
1778936184.518715,3737601.627,32,24,9,0.0177,12469.4473,139.0945,12608.5595
1778936184.519379,3737602.291,32,23,9,0.0077,12469.4473,131.9344,12601.3895
1778936184.577611,3737660.523,32,25,9,0.5145,19821.0734,6545.6544,26367.2423
1778936184.578289,3737661.201,32,11,9,0.4894,19821.0734,6535.6788,26357.2416
1778936184.605913,3737688.825,32,28,9,0.4696,19821.0734,6466.4251,26287.9681
1778936184.655346,3737738.258,32,15,9,0.4512,52852.6442,6460.6899,59313.7853
1778936184.704037,3737786.949,32,3,9,5988.2145,66245.4078,6413.9310,78647.5533
1778936184.705611,3737788.522,32,4,9,19821.7320,52411.8727,6405.8987,78639.5033
1778936184.778867,3737861.779,32,5,9,19821.7143,52411.8727,6326.3621,78559.9491
1778936184.801226,3737884.138,32,29,9,19821.6949,52411.8727,6319.9189,78553.4865
1778936184.801999,3737884.911,32,18,9,19821.6773,52411.8727,6312.3316,78545.8816
1778936184.802673,3737885.585,32,27,9,19821.6599,67866.9140,6309.5730,93998.1469
1778936184.857217,3737940.129,32,16,9,52853.4647,34835.0924,6256.5785,93945.1355
1778936184.857893,3737940.805,32,31,9,52853.4471,34835.0924,6250.9557,93939.4952
1778936184.908641,3737991.553,32,6,9,52853.4301,62269.3529,6193.3079,121316.0909
1778936184.925515,3738008.427,32,20,9,72233.6164,55795.2271,6190.2547,134219.0982
1778936184.925944,3738008.856,32,17,9,87688.8517,40339.9751,6144.6944,134173.5211
1778936184.987246,3738070.158,32,9,9,87688.8352,64539.7824,6139.1012,158367.7189
1778936184.987929,3738070.841,32,30,9,115123.1289,37105.4719,6127.3367,158355.9375
1778936185.011676,3738094.588,32,22,9,115123.1122,57927.5340,6119.4494,179170.0955
1778936185.066908,3738149.820,32,12,9,128028.8917,45021.7353,6054.3640,179104.9909
1778936185.068596,3738151.508,32,7,9,128028.8750,61673.8680,6046.4418,195749.1849
1778936185.117936,3738200.848,32,19,9,305330.6580,25983.8689,5968.6063,337283.1332
1778936185.169462,3738252.374,32,1,9,331314.6860,29803.5903,5959.1146,367077.3909
1778936185.223868,3738306.780,32,14,9,361118.4000,28987.0743,5900.0704,396005.5446
1778936185.224729,3738307.641,32,10,9,385803.0155,33119.1062,5888.7874,424810.9091
1778936185.251591,3738334.503,32,26,9,755955.9579,29647.2824,5878.2228,791481.4631
1778936185.252585,3738335.497,32,21,9,783978.9374,11908.9217,5883.9049,801771.7640
1778936185.305456,3738388.368,32,32,9,783978.9208,11908.9217,5829.6112,801717.4537
1778936185.306133,3738389.045,32,2,9,783978.9045,39555.2747,5815.8489,829350.0281
1778936185.355180,3738438.092,32,13,9,785603.3187,64087.9575,5753.3936,855444.6698
1778937237.751513,4790834.425,32,23,10,0.0306,3833.6113,98.7986,3932.4406
1778937237.752389,4790835.301,32,4,10,0.0258,18030.8880,131.6706,18162.5844
1778937237.776926,4790859.838,32,29,10,0.0153,18030.8880,104.0816,18134.9849
1778937237.777429,4790860.341,32,31,10,0.0081,18030.8880,97.5011,18128.3972
1778937237.833941,4790916.852,32,18,10,0.5119,28083.6266,3849.6823,31933.8208
1778937237.834969,4790917.881,32,15,10,0.4872,57378.6455,3840.1311,61219.2639
1778937237.940017,4791022.929,32,25,10,14237.5383,43141.5751,3786.5579,61165.6712
1778937237.940502,4791023.414,32,3,10,14237.5202,98167.0140,3778.9385,116183.4727
1778937238.009804,4791092.716,32,22,10,57379.6959,55024.8211,3718.0149,116122.5319
1778937238.010827,4791093.739,32,13,10,57379.6784,55024.8211,3709.6383,116114.1378
1778937238.076612,4791159.524,32,12,10,57379.6490,55024.8211,3651.9068,116056.3769
1778937238.077608,4791160.520,32,8,10,57379.6314,113284.6299,3641.8217,174306.0829
1778937238.147924,4791230.836,32,16,10,112405.0337,84830.8262,3574.8445,200810.7044
1778937238.148804,4791231.716,32,5,10,146045.5411,80141.1005,3566.5522,229753.1937
1778937238.215775,4791298.687,32,11,10,170664.5575,86420.1912,3510.8891,260595.6378
1778937238.216540,4791299.452,32,20,10,197236.0399,83406.9422,3503.1285,284146.1107
1778937238.277678,4791360.590,32,14,10,226187.1042,74832.9006,3454.4095,304474.4142
1778937238.279505,4791362.417,32,30,10,257085.0793,43934.9085,3451.3951,304471.3829
1778937238.346817,4791429.729,32,26,10,257085.0618,43934.9085,3388.8959,304408.8662
1778937238.347265,4791430.177,32,7,10,257085.0452,198538.9550,3377.6106,459001.6108
1778937238.404193,4791487.105,32,17,10,444329.3667,15222.8352,3316.2923,462868.4942
1778937238.404788,4791487.700,32,6,10,460843.5481,36166.0395,3302.4927,500312.0803
1778937238.458797,4791541.709,32,28,10,511625.2923,4079.9579,3244.6121,518949.8624
1778937238.459234,4791542.146,32,2,10,833171.8722,38424.7024,3245.2967,874841.8713
1778937238.486015,4791568.927,32,19,10,860471.3175,20781.3257,3233.8705,884486.5137
1778937238.487046,4791569.957,32,32,10,860471.3007,20781.3257,3230.7438,884483.3701
1778937238.487949,4791570.861,32,27,10,860471.2838,22759.8157,3208.7905,886439.8900
1778937238.542445,4791625.357,32,21,10,881252.8213,15912.4965,3208.3497,900373.6674
1778937238.543366,4791626.278,32,1,10,881252.8048,46191.8842,3138.0983,930582.7873
1778937238.569843,4791652.755,32,24,10,883231.2089,44213.4626,3150.4888,930595.1603
1778937238.630435,4791713.347,32,10,10,883231.1924,96361.1178,3079.3436,982671.6538
1778937238.632246,4791715.158,32,9,10,927445.0665,71267.2090,3067.5045,1001779.7799
