arrival_time_epoch_s,compressed_elapsed_ms,tenant_count,tenant_id,turn_index,blocking_ms,prefill_ms,remaining_ttft_ms,ttft_ms
1778978475.193129,173618.563,32,4,2,1453.5778,9396.5553,890.8449,11740.9780
1778978475.204565,173629.999,32,21,2,1453.5612,9396.5553,886.9724,11737.0889
1778978475.204951,173630.385,32,16,2,1453.5448,9396.5553,895.8425,11745.9427
1778978475.205329,173630.763,32,9,2,1453.5284,10716.0991,886.9303,13056.5578
1778978475.212407,173637.841,32,22,2,6474.1023,5695.5087,881.8533,13051.4642
1778978475.212812,173638.246,32,15,2,6474.0856,5695.5087,876.7132,13046.3075
1778978723.013457,421438.891,32,21,3,0.0263,283.6764,39.5364,323.2390
1778978723.014069,421439.503,32,32,3,0.0168,642.0101,65.5898,707.6167
1778978723.035833,421461.267,32,26,3,0.0070,642.0101,45.2403,687.2574
1778978723.056605,421482.039,32,14,3,0.5034,9793.5537,305.1925,10099.2496
1778978723.057160,421482.594,32,8,3,0.4801,9793.5537,286.4430,10080.4768
1778978723.070360,421495.794,32,3,3,0.4609,9793.5537,281.9422,10075.9568
1778978723.070842,421496.276,32,25,3,0.4425,9793.5537,277.3508,10071.3470
1778978723.083288,421508.722,32,23,3,0.4247,9793.5537,276.6017,10070.5801
1778978723.083647,421509.081,32,13,3,0.4078,9793.5537,257.8547,10051.8162
1778978723.103960,421529.394,32,7,3,0.3904,9793.5537,251.8041,10045.7482
1778978723.104509,421529.943,32,27,3,0.3706,9793.5537,253.0210,10046.9453
1778978723.104873,421530.308,32,28,3,0.3534,9793.5537,248.9402,10042.8473
1778978723.117191,421542.625,32,20,3,0.3364,9793.5537,246.6438,10040.5339
1778978723.117488,421542.922,32,29,3,0.3196,9793.5537,222.8613,10016.7346
1778978723.117706,421543.140,32,18,3,0.3027,9793.5537,226.2506,10020.1070
1778978723.136617,421562.051,32,10,3,0.2856,20267.0284,220.3266,20487.6406
1778978723.137174,421562.608,32,17,3,383.7200,19883.5771,213.8259,20481.1230
1778978723.155952,421581.386,32,16,3,383.7027,19883.5771,210.2880,20477.5678
1778978723.156347,421581.781,32,6,3,383.6859,19883.5771,195.1682,20462.4312
1778978723.156660,421582.094,32,31,3,383.6689,19883.5771,197.0678,20464.3138
1778978723.176817,421602.251,32,22,3,383.6520,19883.5771,180.6500,20447.8791
1778978723.177260,421602.695,32,5,3,383.6326,19883.5771,174.8424,20442.0521
1778978723.201260,421626.694,32,11,3,383.6158,19883.5771,163.7575,20430.9504
1778978723.201727,421627.161,32,15,3,383.5992,19883.5771,160.0556,20427.2319
1778978723.202108,421627.542,32,2,3,383.5825,27827.2082,144.2449,28355.0356
1778978723.219135,421644.569,32,1,3,9793.7305,18417.0437,147.6092,28358.3835
1778978723.219694,421645.128,32,24,3,9793.7139,18417.0437,133.9638,28344.7214
1778978723.220033,421645.467,32,12,3,9793.6975,18417.0437,128.1690,28338.9102
1778978723.236585,421662.019,32,9,3,9793.6811,18417.0437,111.3709,28322.0957
1778978723.237136,421662.570,32,19,3,9793.6645,18417.0437,113.4180,28324.1262
1778978723.237493,421662.927,32,30,3,9793.6480,18417.0437,104.6350,28315.3268
1778978723.253876,421679.310,32,4,3,9793.6313,18417.0437,102.1675,28312.8425
1778979050.884876,749310.310,32,29,4,0.0432,396.0634,33.6156,429.7222
1778979050.909626,749335.060,32,10,4,0.0256,3259.7172,66.2384,3325.9812
1778979050.910287,749335.721,32,18,4,0.0153,3259.7172,57.9169,3317.6494
1778979050.926209,749351.644,32,28,4,0.0075,3259.7172,52.9368,3312.6615
1778979050.956667,749382.101,32,15,4,0.4911,17695.2651,387.3208,18083.0770
1778979050.957465,749382.899,32,5,4,0.4671,17695.2651,381.6824,18077.4147
1778979050.991140,749416.574,32,17,4,0.4481,17695.2651,371.0930,18066.8062
1778979050.991702,749417.136,32,6,4,0.4300,17695.2651,371.0430,18066.7382
1778979051.016102,749441.536,32,2,4,0.4127,17695.2651,352.9299,18048.6078
1778979051.017029,749442.463,32,25,4,0.3942,17695.2651,358.3170,18053.9764
1778979051.038839,749464.273,32,20,4,0.3741,17695.2651,343.3713,18039.0105
1778979051.039617,749465.051,32,32,4,0.3567,17695.2651,342.4106,18038.0324
1778979051.040326,749465.760,32,30,4,0.3393,17695.2651,323.9664,18019.5708
1778979051.069690,749495.125,32,13,4,0.3218,17695.2651,324.0045,18019.5914
1778979051.070842,749496.276,32,26,4,0.3042,17695.2651,302.4643,17998.0337
1778979051.089480,749514.914,32,11,4,0.2866,33228.4147,296.2902,33524.9915
1778979051.090016,749515.450,32,21,4,2901.5575,30327.1269,265.9929,33494.6773
1778979051.112852,749538.286,32,4,4,2901.5408,30327.1269,269.9991,33498.6668
1778979051.113345,749538.779,32,19,4,2901.5241,30327.1269,248.4640,33477.1150
1778979051.113623,749539.057,32,3,4,2901.5076,30327.1269,243.6285,33472.2630
1778979051.129034,749554.468,32,22,4,2901.4907,30327.1269,238.9036,33467.5212
1778979051.129432,749554.866,32,24,4,2901.4719,30327.1269,235.2152,33463.8140
1778979051.152388,749577.822,32,7,4,2901.4550,30327.1269,209.0527,33437.6346
1778979051.153013,749578.447,32,8,4,2901.4382,30327.1269,211.1901,33439.7552
1778979051.181142,749606.576,32,1,4,2901.4215,30327.1269,190.4944,33419.0427
1778979051.182195,749607.629,32,14,4,2901.4045,39673.3562,187.1868,42761.9475
1778979051.183174,749608.608,32,16,4,17695.6159,24879.1276,172.8365,42747.5800
1778979051.198091,749623.525,32,23,4,17695.5990,24879.1276,168.2104,42742.9370
1778979051.198806,749624.240,32,27,4,17695.5823,24879.1276,158.9719,42733.6818
1778979051.224090,749649.524,32,31,4,17695.5657,24879.1276,158.1563,42732.8495
1778979051.224388,749649.822,32,12,4,17695.5488,24879.1276,141.5504,42716.2268
1778979051.224745,749650.179,32,9,4,17695.5318,24879.1276,137.1741,42711.8335
1778979457.535986,1155961.420,32,2,5,0.0549,3265.4609,54.9600,3320.4758
1778979457.556269,1155981.703,32,24,5,0.0176,3900.8539,80.0542,3980.9257
1778979457.556831,1155982.265,32,19,5,0.0074,3900.8539,52.8812,3953.7426
1778979457.583721,1156009.155,32,16,5,0.5126,20869.4710,3288.1095,24158.0931
1778979457.620687,1156046.121,32,25,5,0.4873,20869.4710,3260.9355,24130.8938
1778979457.621003,1156046.437,32,15,5,0.4671,20869.4710,3263.9803,24133.9184
1778979457.621394,1156046.829,32,31,5,0.4489,20869.4710,3252.5866,24122.5066
1778979457.621657,1156047.091,32,22,5,0.4312,20869.4710,3250.0736,24119.9758
1778979457.681054,1156106.488,32,27,5,0.4127,20869.4710,3184.6610,24054.5447
1778979457.681570,1156107.004,32,11,5,0.3951,20869.4710,3186.8227,24056.6888
1778979457.703788,1156129.222,32,28,5,0.3762,20869.4710,3169.3018,24039.1490
1778979457.704398,1156129.833,32,4,5,0.3591,20869.4710,3163.4569,24033.2870
1778979457.740177,1156165.612,32,9,5,0.3422,20869.4710,3141.0677,24010.8809
1778979457.740844,1156166.279,32,6,5,0.3254,20869.4710,3138.7773,24008.5737
1778979457.741249,1156166.683,32,21,5,0.3078,40657.3885,3132.3507,43790.0470
1778979457.756429,1156181.863,32,18,5,665.9160,39991.7635,3132.2649,43789.9443
1778979457.781079,1156206.513,32,20,5,665.8990,39991.7635,3078.8444,43736.5069
1778979457.781370,1156206.805,32,17,5,665.8818,39991.7635,3083.8467,43741.4920
1778979457.802823,1156228.257,32,5,5,665.8645,39991.7635,3072.5433,43730.1713
1778979457.849501,1156274.935,32,14,5,665.8472,39991.7635,3043.1043,43700.7150
1778979457.849978,1156275.412,32,7,5,665.8301,39991.7635,3035.8933,43693.4869
1778979457.875021,1156300.455,32,29,5,665.8110,39991.7635,3011.7329,43669.3073
1778979457.875448,1156300.882,32,1,5,665.7944,39991.7635,3006.1028,43663.6607
1778979457.875989,1156301.423,32,32,5,665.7777,39991.7635,2994.9029,43652.4441
1778979457.892652,1156318.086,32,30,5,665.7606,39991.7635,2990.7273,43648.2514
1778979457.914003,1156339.437,32,13,5,665.7439,39991.7635,2960.7426,43618.2500
1778979457.914461,1156339.895,32,3,5,665.7267,50929.0103,2953.6118,54548.3488
1778979457.914871,1156340.305,32,23,5,20869.8717,30724.8480,2944.5535,54539.2732
1778979457.929461,1156354.895,32,26,5,20869.8542,30724.8480,2945.4656,54540.1678
1778979457.953663,1156379.097,32,12,5,20869.8376,30724.8480,2912.1160,54506.8016
1778979457.954470,1156379.904,32,10,5,20869.8205,30724.8480,2903.8125,54498.4810
1778979457.986420,1156411.854,32,8,5,20869.8037,30724.8480,2879.6284,54474.2801
1778979936.627453,1635052.887,32,31,6,0.0208,572.3567,50.1253,622.5029
1778979936.674418,1635099.852,32,28,6,0.5128,23880.4769,576.0949,24457.0845
1778979936.674910,1635100.344,32,17,6,0.4889,23880.4769,579.9026,24460.8684
1778979936.702873,1635128.307,32,23,6,0.4705,23880.4769,552.6664,24433.6138
1778979936.703263,1635128.697,32,9,6,0.4532,23880.4769,544.9334,24425.8635
1778979936.742281,1635167.715,32,13,6,0.4364,23880.4769,509.3052,24390.2185
1778979936.743321,1635168.755,32,19,6,0.4193,23880.4769,513.3746,24394.2708
1778979936.768173,1635193.607,32,3,6,0.4025,23880.4769,483.4488,24364.3282
1778979936.768857,1635194.291,32,20,6,0.3859,23880.4769,485.7192,24366.5820
1778979936.825156,1635250.590,32,25,6,0.3690,23880.4769,437.6585,24318.5044
1778979936.825759,1635251.193,32,12,6,0.3501,23880.4769,430.8516,24311.6786
1778979936.870351,1635295.785,32,18,6,0.3332,23880.4769,403.2380,24284.0480
1778979936.871039,1635296.474,32,16,6,0.3164,23880.4769,404.1902,24284.9834
1778979936.913039,1635338.473,32,4,6,0.2994,51344.3572,376.5164,51721.1730
1778979936.913645,1635339.079,32,29,6,57.7946,51286.8453,379.6965,51724.3364
1778979936.977837,1635403.271,32,27,6,57.7777,51286.8453,343.0634,51687.6864
1778979936.978542,1635403.976,32,10,6,57.7612,51286.8453,335.9172,51680.5237
1778979937.014467,1635439.902,32,1,6,57.7446,51286.8453,305.2976,51649.8875
1778979937.015417,1635440.851,32,30,6,57.7278,51286.8453,309.3182,51653.8913
1778979937.015908,1635441.342,32,11,6,57.7112,51286.8453,274.4866,51619.0430
1778979937.051348,1635476.782,32,5,6,57.6950,51286.8453,269.1982,51613.7384
1778979937.052350,1635477.784,32,8,6,57.6767,51286.8453,228.7056,51573.2276
1778979937.087220,1635512.655,32,14,6,57.6601,68192.6196,217.6227,68467.9024
1778979937.087757,1635513.191,32,15,6,23880.7976,44369.4656,184.4185,68434.6817
1778979937.122764,1635548.198,32,24,6,23880.7810,44369.4656,182.7037,68432.9503
1778979937.123198,1635548.632,32,21,6,23880.7646,44369.4656,148.5390,68398.7693
1778979937.123517,1635548.951,32,7,6,23880.7481,44369.4656,141.7198,68391.9335
1778979937.146799,1635572.233,32,26,6,23880.7314,44369.4656,129.0202,68379.2172
1778979937.147393,1635572.827,32,22,6,23880.7151,44369.4656,125.5932,68375.7739
1778979937.177064,1635602.499,32,6,6,23880.6985,44369.4656,90.4830,68340.6471
1778979937.178536,1635603.970,32,32,6,23880.6816,49232.6144,100.4137,73213.7097
1778979937.213006,1635638.440,32,2,6,51287.4218,21768.3536,126.4434,73182.2188
1778980495.029148,2193454.582,32,16,7,0.0328,4814.3497,87.8791,4902.2617
1778980495.046036,2193471.470,32,18,7,0.0242,7488.0036,78.0932,7566.1211
1778980495.046884,2193472.318,32,30,7,0.0141,7488.0036,79.8913,7567.9090
1778980495.047556,2193472.990,32,17,7,0.0070,7488.0036,61.5644,7549.5751
1778980495.068318,2193493.752,32,22,7,0.5348,32705.9854,4840.3623,37546.8824
1778980495.069212,2193494.646,32,24,7,0.5096,32705.9854,4837.7117,37544.2066
1778980495.097824,2193523.258,32,21,7,0.4903,32705.9854,4833.8831,37540.3588
1778980495.152925,2193578.359,32,12,7,0.4729,32705.9854,4779.5426,37486.0009
1778980495.153676,2193579.110,32,29,7,0.4502,32705.9854,4774.7701,37481.2056
1778980495.220490,2193645.924,32,8,7,0.4298,32705.9854,4767.0627,37473.4778
1778980495.221159,2193646.593,32,9,7,0.4052,32705.9854,4728.7889,37435.1795
1778980495.221689,2193647.123,32,11,7,0.3878,32705.9854,4734.1283,37440.5015
1778980495.261672,2193687.106,32,5,7,0.3684,32705.9854,4686.4022,37392.7560
1778980495.262785,2193688.219,32,2,7,0.3485,32705.9854,4679.7729,37386.1067
1778980495.298409,2193723.843,32,20,7,0.3319,44178.9954,4641.1553,48820.4827
1778980495.298770,2193724.204,32,4,7,2704.2694,41475.0413,4642.2342,48821.5450
1778980495.319070,2193744.504,32,25,7,2704.2500,41475.0413,4625.6569,48804.9482
1778980495.319792,2193745.226,32,19,7,2704.2336,41475.0413,4627.0708,48806.3457
1778980495.320441,2193745.875,32,23,7,2704.2172,60261.3784,4595.7584,67561.3540
1778980495.362328,2193787.762,32,15,7,32706.5535,30259.0252,4588.6990,67554.2777
1778980495.363652,2193789.086,32,26,7,32706.5340,30259.0252,4571.6525,67537.2117
1778980495.402259,2193827.693,32,31,7,32706.5157,30259.0252,4569.5631,67535.1040
1778980495.402878,2193828.312,32,7,7,32706.4990,30259.0252,4522.0775,67487.6017
1778980495.436626,2193862.060,32,6,7,32706.4825,30259.0252,4518.7251,67484.2328
1778980495.437290,2193862.724,32,27,7,32706.4661,43467.8089,4481.4249,80655.6999
1778980495.475005,2193900.439,32,10,7,44179.2853,31994.9729,4474.0221,80648.2803
1778980495.475956,2193901.390,32,32,7,44179.2687,31994.9729,4451.9527,80626.1943
1778980495.508777,2193934.211,32,3,7,44179.2520,53203.1313,4440.7398,101823.1232
1778980495.549185,2193974.619,32,13,7,62965.8092,54056.0044,4397.2812,121419.0948
1778980495.550186,2193975.621,32,14,7,76174.5148,40847.2792,4391.2940,121413.0880
1778980495.586172,2194011.606,32,28,7,234828.1061,32364.1313,4360.9448,271553.1822
1778980495.586926,2194012.360,32,1,7,234828.0834,35520.9734,4348.5016,274697.5584
1778981195.766329,2894191.763,32,14,8,0.0265,5996.7619,82.5522,6079.3406
1778981195.791719,2894217.154,32,29,8,0.0093,8320.9772,59.7572,8380.7437
1778981195.833070,2894258.504,32,15,8,0.5612,19392.2272,6019.4502,25412.2386
1778981195.880519,2894305.953,32,8,8,0.5309,19392.2272,5958.6787,25351.4368
1778981195.881253,2894306.688,32,23,8,0.5108,19392.2272,5954.8537,25347.5917
1778981195.896754,2894322.188,32,19,8,0.4913,19392.2272,5937.2719,25329.9904
1778981195.897461,2894322.895,32,27,8,0.4730,45451.0704,5938.8413,51390.3847
1778981195.945621,2894371.055,32,16,8,2355.0063,43096.5187,5892.4879,51344.0128
1778981195.995556,2894420.990,32,12,8,2354.9881,69785.7034,5877.9592,78018.6506
1778981195.996760,2894422.194,32,11,8,19392.8473,52747.8260,5844.3606,77985.0339
1778981195.997500,2894422.934,32,30,8,19392.8268,52747.8260,5848.9895,77989.6423
1778981196.039101,2894464.535,32,2,8,19392.8089,52747.8260,5799.6109,77940.2458
1778981196.040817,2894466.251,32,18,8,19392.7917,65746.7272,5796.3318,90935.8508
1778981196.074848,2894500.282,32,28,8,45451.6928,39687.8080,5736.9931,90876.4939
1778981196.118645,2894544.079,32,13,8,45451.6751,39687.8080,5732.2386,90871.7216
1778981196.184997,2894610.431,32,21,8,45451.6573,39687.8080,5697.0553,90836.5206
1778981196.185400,2894610.834,32,5,8,45451.6393,67153.8384,5693.2715,118298.7492
1778981196.226283,2894651.717,32,6,8,72140.9330,40464.5275,5648.9846,118254.4451
1778981196.227373,2894652.807,32,17,8,72140.9158,53358.0220,5642.7828,131141.7206
1778981196.272945,2894698.379,32,26,8,85139.6018,40359.3175,5595.5587,131094.4780
1778981196.273461,2894698.895,32,10,8,85139.5839,40359.3175,5586.8038,131085.7052
1778981196.299783,2894725.217,32,24,8,85139.5639,40359.3175,5575.6980,131074.5795
1778981196.300381,2894725.816,32,25,8,85139.5460,54706.3300,5569.5959,145415.4719
1778981196.302098,2894727.532,32,20,8,112605.8086,27240.0502,5530.9217,145376.7805
1778981196.359179,2894784.613,32,1,8,112605.7908,27240.0502,5526.0973,145371.9383
1778981196.397844,2894823.278,32,4,8,112605.7735,169647.7803,5476.1622,287729.7160
1778981196.398956,2894824.390,32,32,8,259587.5274,25306.0352,5480.9425,290374.5051
1778981196.442859,2894868.293,32,7,8,284893.7306,22908.7206,5426.9134,313229.3646
1778981196.444227,2894869.661,32,3,8,284893.7131,46990.1361,5411.8231,337295.6723
1778981196.445356,2894870.790,32,22,8,307802.7698,28653.0073,5402.7463,341858.5234
1778981196.475374,2894900.808,32,31,8,308048.0566,28407.7020,5400.1765,341855.9351
1778981196.475952,2894901.386,32,9,8,680881.3573,24993.4762,5366.1763,711241.0099
1778982028.853506,3727278.940,32,30,9,0.0362,3074.9053,78.9750,3153.9165
1778982028.881509,3727306.943,32,29,9,0.0099,6032.9796,41.6887,6074.6782
1778982028.940843,3727366.277,32,15,9,0.5736,30437.5406,3082.6796,33520.7938
1778982028.991082,3727416.516,32,22,9,0.5473,45158.5359,3044.7962,48203.8794
1778982028.991523,3727416.957,32,9,9,2986.4926,42172.5693,3035.1713,48194.2331
1778982028.992161,3727417.595,32,17,9,2986.4727,42172.5693,3022.5409,48181.5829
1778982028.992528,3727417.962,32,24,9,2986.4530,42172.5693,3017.8551,48176.8773
1778982029.055139,3727480.573,32,8,9,2986.4333,98231.1680,2953.2171,104170.8184
1778982029.107712,3727533.146,32,12,9,45159.1187,56058.4639,2941.7126,104159.2953
1778982029.166457,3727591.891,32,21,9,45159.1002,75396.3514,2901.5599,123457.0115
1778982029.167508,3727592.942,32,7,9,72572.7900,47982.6406,2893.2945,123448.7251
1778982029.223463,3727648.897,32,23,9,72572.7710,47982.6406,2849.7787,123405.1903
1778982029.224162,3727649.596,32,4,9,72572.7527,47982.6406,2838.4709,123393.8641
1778982029.282474,3727707.908,32,20,9,72572.7346,63593.5644,2798.1823,138964.4813
1778982029.282915,3727708.349,32,10,9,101217.6856,34948.5955,2790.8676,138957.1488
1778982029.343882,3727769.316,32,32,9,101217.6569,34948.5955,2747.7191,138913.9715
1778982029.344872,3727770.307,32,11,9,101217.6388,62497.6883,2741.1124,166456.4395
1778982029.391806,3727817.240,32,31,9,120555.7296,67010.8905,2693.3518,190259.9720
1778982029.392541,3727817.975,32,16,9,136166.5826,64630.6548,2692.2697,203489.5072
1778982029.422379,3727847.813,32,25,9,163715.5036,37081.7156,2671.4069,203468.6261
1778982029.422875,3727848.309,32,26,9,163715.4855,37081.7156,2663.7661,203460.9672
1778982029.448712,3727874.146,32,28,9,163715.4642,46632.8549,2640.9412,212989.2603
1778982029.449275,3727874.709,32,27,9,187566.9378,22781.3637,2643.2835,212991.5850
1778982029.449612,3727875.046,32,18,9,187566.9203,22781.3637,2588.7840,212937.0680
1778982029.499979,3727925.413,32,2,9,187566.9025,51935.5452,2580.3973,242082.8450
1778982029.501151,3727926.585,32,6,9,200797.4209,208249.7803,2524.2837,411571.4849
1778982029.557540,3727982.974,32,13,9,409279.4399,29571.4126,2524.0786,441374.9310
1778982029.607185,3728032.619,32,14,9,438850.9648,50996.2855,2451.5946,492298.8448
1778982029.608701,3728034.135,32,3,9,439058.3227,59125.4691,2446.2232,500630.0150
1778982029.610020,3728035.454,32,1,9,829284.9020,58253.1845,2411.3530,889949.4395
1778982029.654190,3728079.624,32,5,9,829487.9883,87178.7300,2396.8357,919063.5540
1778982029.656015,3728081.449,32,19,9,887538.5188,31941.7075,2375.5465,921855.7728
1778983145.958308,4844383.743,32,32,10,0.0295,3829.8738,70.4586,3900.3618
1778983146.002253,4844427.687,32,24,10,0.5459,19945.0648,3864.8806,23810.4913
1778983146.003355,4844428.789,32,19,10,0.5215,19945.0648,3857.2436,23802.8299
1778983146.095130,4844520.564,32,1,10,0.5020,19945.0648,3775.8639,23721.4307
1778983146.096788,4844522.223,32,25,10,0.4826,19945.0648,3775.6663,23721.2137
1778983146.175715,4844601.149,32,7,10,0.4649,35524.5149,3691.2045,39216.1843
1778983146.199569,4844625.003,32,21,10,40.7892,35484.1734,3685.5145,39210.4770
1778983146.254632,4844680.066,32,26,10,40.7716,35484.1734,3639.5369,39164.4819
1778983146.255348,4844680.782,32,4,10,40.7540,67352.4098,3630.8374,71024.0012
1778983146.256261,4844681.695,32,22,10,19945.5920,65146.0728,3613.8012,88705.4660
1778983146.276491,4844701.925,32,27,10,35525.3239,49566.3214,3609.8173,88701.4626
1778983146.277434,4844702.868,32,17,10,35525.3066,49566.3214,3556.6049,88648.2329
1778983146.328898,4844754.332,32,6,10,35525.2894,49566.3214,3550.1092,88641.7201
1778983146.400831,4844826.266,32,16,10,35525.2725,77063.6385,3479.6995,116068.6105
1778983146.401675,4844827.109,32,3,10,67393.4430,45195.4512,3480.2579,116069.1521
1778983146.478884,4844904.319,32,15,10,67393.4261,71464.1191,3394.5746,142252.1197
1778983146.479692,4844905.126,32,20,10,85091.9101,53765.6182,3399.4387,142256.9670
1778983146.509539,4844934.973,32,18,10,85091.8929,64406.3226,3385.3325,152883.5480
1778983146.510265,4844935.699,32,31,10,112589.2731,36908.9255,3381.6141,152879.8127
1778983146.606244,4845031.678,32,28,10,112589.2552,36908.9255,3334.5079,152832.6886
1778983146.607213,4845032.647,32,9,10,112589.2384,91320.8355,3321.1773,207231.2511
1778983146.672784,4845098.218,32,10,10,149498.5816,72121.8625,3242.1678,224862.6119
1778983146.674114,4845099.548,32,13,10,341534.2706,61129.3736,3247.0932,405910.7374
1778983146.739569,4845165.003,32,5,10,341757.5209,95239.6729,3181.1565,440178.3503
1778983146.741567,4845167.001,32,11,10,402663.9916,91006.7986,3167.2669,496838.0571
1778983146.811041,4845236.475,32,14,10,437237.5176,441528.7160,3112.0051,881878.2386
1778983146.812405,4845237.839,32,12,10,826226.0940,81802.1577,3104.4404,911132.6921
1778983146.898441,4845323.875,32,8,10,851373.1405,88047.6465,2981.9539,942402.7409
1778983146.899198,4845324.632,32,29,10,878766.5965,71013.3190,2976.5907,952756.5063
1778983146.921880,4845347.314,32,30,10,908028.3976,41751.5012,2963.2154,952743.1142
1778983146.922632,4845348.066,32,23,10,908028.3811,41751.5012,2961.0399,952740.9221
1778983146.974745,4845400.179,32,2,10,908028.3639,76031.1631,2901.2545,986960.7815
