exp_label,turn_index,tenant_id,group_label,blocking_ms,input_tokens,prefix_hit_tokens,computation_tokens,prefill_ms,first_token_ts,queued_ts,scheduled_ts,batch_size_filtered,batch_total_computation_tokens,batch_total_input_tokens,batch_estimated_prefill_rounds_ratio,batch_first_token_spread_ms,time_from_batch_first_token_ms
exp1,9,32,Group2,0.5841,5410.0,48.0,5362.0,30199.96504401206,76611.300255748,76581.099706624,76581.100290704,10,40119.0,104279.0,4.8973388671875,47259.00546099001,30200.728319003247
exp1,10,17,Group2,0.4895,6103.0,48.0,6055.0,19536.63250300451,77640.327068846,77620.789946865,77620.790436343,7,56268.0,56508.0,6.86865234375,69936.21293899196,19537.332143998356
exp1,10,27,Group2,29.9977,6097.0,0.0,6097.0,19507.089071004884,77640.327068846,77620.789982036,77620.819979775,7,56268.0,56508.0,6.86865234375,69936.21293899196,19537.332143998356
exp1,10,20,Group2,0.5086,6104.0,48.0,6056.0,9494.930674001807,77630.285367017,77620.789927709,77620.790436343,7,56268.0,56508.0,6.86865234375,69936.21293899196,9495.630314995651
exp1,10,23,Group2,0.0247,6104.0,48.0,6056.0,3838.340166010312,77620.789736702,77616.95137188,77616.951396536,7,56268.0,56508.0,6.86865234375,69936.21293899196,0.0
exp1,10,7,Group1,29.981,19931.0,48.0,19883.0,69905.96986599849,77690.725949641,77620.789998744,77620.819979775,7,56268.0,56508.0,6.86865234375,69936.21293899196,69936.21293899196
exp1,10,26,Group2,0.5325,6104.0,48.0,6056.0,9494.930674001807,77630.285367017,77620.78990385,77620.790436343,7,56268.0,56508.0,6.86865234375,69936.21293899196,9495.630314995651
exp1,10,29,Group2,30.015,6065.0,0.0,6065.0,19507.089071004884,77640.327068846,77620.789964808,77620.819979775,7,56268.0,56508.0,6.86865234375,69936.21293899196,19537.332143998356
exp2,1,10,Group1,0.0475,50.0,48.0,2.0,430.7405590079725,276900.121364976,276899.690576964,276899.690624417,32,3620.0,5540.0,0.44189453125,599.2458949913271,500.5704479990527
exp2,1,20,Group2,0.1483,47.0,32.0,15.0,430.7405590079725,276900.121364976,276899.690476076,276899.690624417,32,3620.0,5540.0,0.44189453125,599.2458949913271,500.5704479990527
exp2,1,28,Group2,0.0064,586.0,0.0,586.0,499.76794596295804,276900.220040423,276899.720266029,276899.720272477,32,3620.0,5540.0,0.44189453125,599.2458949913271,599.2458949913271
exp2,1,19,Group2,0.034,47.0,0.0,47.0,28.09576701838523,276899.620794528,276899.592664797,276899.592698761,32,3620.0,5540.0,0.44189453125,599.2458949913271,0.0
exp2,1,29,Group2,0.105,53.0,48.0,5.0,430.7405590079725,276900.121364976,276899.690519383,276899.690624417,32,3620.0,5540.0,0.44189453125,599.2458949913271,500.5704479990527
exp2,1,32,Group2,0.0067,53.0,48.0,5.0,80.43696399545297,276899.720137758,276899.639694107,276899.639700794,32,3620.0,5540.0,0.44189453125,599.2458949913271,99.34323001652956
exp2,1,21,Group2,0.0359,47.0,32.0,15.0,499.76794596295804,276900.220040423,276899.720236578,276899.720272477,32,3620.0,5540.0,0.44189453125,599.2458949913271,599.2458949913271
exp2,1,26,Group2,0.03,47.0,32.0,15.0,499.76794596295804,276900.220040423,276899.720242431,276899.720272477,32,3620.0,5540.0,0.44189453125,599.2458949913271,599.2458949913271
exp2,1,22,Group2,0.1339,47.0,32.0,15.0,430.7405590079725,276900.121364976,276899.690490471,276899.690624417,32,3620.0,5540.0,0.44189453125,599.2458949913271,500.5704479990527
exp2,1,30,Group2,0.0551,53.0,48.0,5.0,499.76794596295804,276900.220040423,276899.720217359,276899.720272477,32,3620.0,5540.0,0.44189453125,599.2458949913271,599.2458949913271
exp2,1,16,Group1,0.2611,47.0,32.0,15.0,430.7405590079725,276900.121364976,276899.69036327,276899.690624417,32,3620.0,5540.0,0.44189453125,599.2458949913271,500.5704479990527
exp2,1,14,Group1,0.0123,50.0,48.0,2.0,499.76794596295804,276900.220040423,276899.720260149,276899.720272477,32,3620.0,5540.0,0.44189453125,599.2458949913271,599.2458949913271
exp2,1,17,Group2,0.0183,47.0,32.0,15.0,499.76794596295804,276900.220040423,276899.720254215,276899.720272477,32,3620.0,5540.0,0.44189453125,599.2458949913271,599.2458949913271
exp2,1,23,Group2,0.0732,47.0,32.0,15.0,430.7405590079725,276900.121364976,276899.690551199,276899.690624417,32,3620.0,5540.0,0.44189453125,599.2458949913271,500.5704479990527
exp2,1,24,Group2,0.1631,47.0,32.0,15.0,430.7405590079725,276900.121364976,276899.690461283,276899.690624417,32,3620.0,5540.0,0.44189453125,599.2458949913271,500.5704479990527
exp2,1,15,Group1,0.0158,49.0,48.0,1.0,430.7405590079725,276900.121364976,276899.690608617,276899.690624417,32,3620.0,5540.0,0.44189453125,599.2458949913271,500.5704479990527
exp2,1,31,Group2,0.0225,53.0,0.0,53.0,80.43696399545297,276899.720137758,276899.639678267,276899.639700794,32,3620.0,5540.0,0.44189453125,599.2458949913271,99.34323001652956
exp2,1,6,Group1,0.0638,840.0,832.0,8.0,499.76794596295804,276900.220040423,276899.720208725,276899.720272477,32,3620.0,5540.0,0.44189453125,599.2458949913271,599.2458949913271
exp2,1,1,Group1,0.1927,636.0,0.0,636.0,430.7405590079725,276900.121364976,276899.690431691,276899.690624417,32,3620.0,5540.0,0.44189453125,599.2458949913271,500.5704479990527
exp2,1,5,Group1,0.0242,69.0,0.0,69.0,499.76794596295804,276900.220040423,276899.720248255,276899.720272477,32,3620.0,5540.0,0.44189453125,599.2458949913271,599.2458949913271
exp2,1,8,Group1,0.1195,50.0,48.0,2.0,430.7405590079725,276900.121364976,276899.690504941,276899.690624417,32,3620.0,5540.0,0.44189453125,599.2458949913271,500.5704479990527
exp2,1,4,Group1,0.0141,243.0,240.0,3.0,80.43696399545297,276899.720137758,276899.639686656,276899.639700794,32,3620.0,5540.0,0.44189453125,599.2458949913271,99.34323001652956
exp2,1,11,Group1,0.2413,50.0,0.0,50.0,430.7405590079725,276900.121364976,276899.690383135,276899.690624417,32,3620.0,5540.0,0.44189453125,599.2458949913271,500.5704479990527
exp2,1,9,Group1,0.0485,50.0,48.0,2.0,499.76794596295804,276900.220040423,276899.720224025,276899.720272477,32,3620.0,5540.0,0.44189453125,599.2458949913271,599.2458949913271
exp2,1,3,Group1,0.0079,243.0,0.0,243.0,69.34638903476298,276899.690225969,276899.620871674,276899.62087958,32,3620.0,5540.0,0.44189453125,599.2458949913271,69.43144102115184
