timestamp_utc,num_gpu_blocks_override,tenant_count,run_index,tenant_id,history_limit_tokens,turn_index,session_index,request_id,metrics_request_id,status,error_message,input_tokens,requested_min_tokens,requested_max_tokens,output_tokens,kv_history_tokens,prefix_hit_tokens,prefix_hit_rate,blocking_time_ms,ttft_ms,p95_tbt_ms,ttlt_ms,prompt_log_path,output_log_path,run_log
2026-05-16T11:54:06.782052+00:00,16384,32,1,16,8192,1,16,cmpl-tenant-16-turn-1-tenants-32-run-1,cmpl-tenant-16-turn-1-tenants-32-run-1-0,success,,47,2048,2048,2049,0,32,,0.2611,515.7474,22.0259,69052.9404,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_16/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_16/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.729472+00:00,16384,32,1,14,8192,1,14,cmpl-tenant-14-turn-1-tenants-32-run-1,cmpl-tenant-14-turn-1-tenants-32-run-1-0,success,,50,2048,2048,2049,0,48,,0.0123,533.888,22.183,68989.3968,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_14/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_14/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.775917+00:00,16384,32,1,17,2048,1,17,cmpl-tenant-17-turn-1-tenants-32-run-1,cmpl-tenant-17-turn-1-tenants-32-run-1-0,success,,47,512,512,513,0,32,,0.0183,544.6947,19.3594,16736.8558,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_17/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_17/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.755672+00:00,16384,32,1,23,2048,1,23,cmpl-tenant-23-turn-1-tenants-32-run-1,cmpl-tenant-23-turn-1-tenants-32-run-1-0,success,,47,512,512,513,0,32,,0.0732,506.3089,19.3459,16778.753,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_23/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_23/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.748141+00:00,16384,32,1,24,2048,1,24,cmpl-tenant-24-turn-1-tenants-32-run-1,cmpl-tenant-24-turn-1-tenants-32-run-1-0,success,,47,512,512,513,0,32,,0.1631,477.8891,19.3878,16734.0259,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_24/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_24/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.766791+00:00,16384,32,1,15,8192,1,15,cmpl-tenant-15-turn-1-tenants-32-run-1,cmpl-tenant-15-turn-1-tenants-32-run-1-0,success,,49,2048,2048,2049,0,48,,0.0158,467.101,21.6288,69007.7593,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_15/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_15/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.770118+00:00,16384,32,1,31,2048,1,31,cmpl-tenant-31-turn-1-tenants-32-run-1,cmpl-tenant-31-turn-1-tenants-32-run-1-0,success,,53,512,512,513,0,0,,0.0225,104.2601,19.2164,16731.0069,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_31/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_31/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.736603+00:00,16384,32,1,6,8192,1,6,cmpl-tenant-6-turn-1-tenants-32-run-1,cmpl-tenant-6-turn-1-tenants-32-run-1-0,success,,840,2048,2048,2049,0,832,,0.0638,549.2542,22.3573,69010.7999,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_6/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_6/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.765072+00:00,16384,32,1,1,8192,1,1,cmpl-tenant-1-turn-1-tenants-32-run-1,cmpl-tenant-1-turn-1-tenants-32-run-1-0,success,,636,2048,2048,2049,0,0,,0.1927,479.7041,21.7403,69026.1635,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_1/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_1/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.731672+00:00,16384,32,1,5,8192,1,5,cmpl-tenant-5-turn-1-tenants-32-run-1,cmpl-tenant-5-turn-1-tenants-32-run-1-0,success,,69,2048,2048,2049,0,0,,0.0242,546.2203,22.2355,69007.8873,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_5/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_5/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.754136+00:00,16384,32,1,8,8192,1,8,cmpl-tenant-8-turn-1-tenants-32-run-1,cmpl-tenant-8-turn-1-tenants-32-run-1-0,success,,50,2048,2048,2049,0,48,,0.1195,497.3861,21.7876,69064.5224,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_8/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_8/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.762816+00:00,16384,32,1,4,8192,1,4,cmpl-tenant-4-turn-1-tenants-32-run-1,cmpl-tenant-4-turn-1-tenants-32-run-1-0,success,,243,2048,2048,2049,0,240,,0.0141,112.3235,21.6567,69009.348,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_4/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_4/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.727786+00:00,16384,32,1,11,8192,1,11,cmpl-tenant-11-turn-1-tenants-32-run-1,cmpl-tenant-11-turn-1-tenants-32-run-1-0,success,,50,2048,2048,2049,0,0,,0.2413,503.1395,21.8801,69041.6234,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_11/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_11/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.772058+00:00,16384,32,1,9,8192,1,9,cmpl-tenant-9-turn-1-tenants-32-run-1,cmpl-tenant-9-turn-1-tenants-32-run-1-0,success,,50,2048,2048,2049,0,48,,0.0485,553.8826,22.0598,69017.5003,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_9/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_9/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.748465+00:00,16384,32,1,3,8192,1,3,cmpl-tenant-3-turn-1-tenants-32-run-1,cmpl-tenant-3-turn-1-tenants-32-run-1-0,success,,243,2048,2048,2049,0,0,,0.0079,98.7779,23.1355,68985.1979,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_3/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_3/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.750133+00:00,16384,32,1,13,8192,1,13,cmpl-tenant-13-turn-1-tenants-32-run-1,cmpl-tenant-13-turn-1-tenants-32-run-1-0,success,,50,2048,2048,2049,0,48,,0.0903,468.1657,21.7329,69016.4637,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_13/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_13/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.721222+00:00,16384,32,1,2,8192,1,2,cmpl-tenant-2-turn-1-tenants-32-run-1,cmpl-tenant-2-turn-1-tenants-32-run-1-0,success,,840,2048,2048,2049,0,0,,0.2088,489.4596,21.8403,69025.6127,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_2/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_2/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.723521+00:00,16384,32,1,7,8192,1,7,cmpl-tenant-7-turn-1-tenants-32-run-1,cmpl-tenant-7-turn-1-tenants-32-run-1-0,success,,50,2048,2048,2049,0,48,,0.042,579.2268,21.7309,69030.8972,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_7/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_7/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.725747+00:00,16384,32,1,12,8192,1,12,cmpl-tenant-12-turn-1-tenants-32-run-1,cmpl-tenant-12-turn-1-tenants-32-run-1-0,success,,50,2048,2048,2049,0,48,,0.0321,461.0536,22.293,69004.5993,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_12/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_12/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.735265+00:00,16384,32,1,18,2048,1,18,cmpl-tenant-18-turn-1-tenants-32-run-1,cmpl-tenant-18-turn-1-tenants-32-run-1-0,success,,47,512,512,513,0,32,,0.0093,73.0975,19.4191,16694.1452,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_18/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_18/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.740706+00:00,16384,32,1,27,2048,1,27,cmpl-tenant-27-turn-1-tenants-32-run-1,cmpl-tenant-27-turn-1-tenants-32-run-1-0,success,,905,512,512,513,0,0,,0.2243,480.9346,19.3304,16747.392,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_27/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_27/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:54:06.736912+00:00,16384,32,1,25,2048,1,25,cmpl-tenant-25-turn-1-tenants-32-run-1,cmpl-tenant-25-turn-1-tenants-32-run-1-0,success,,47,512,512,513,0,32,,0.178,495.9445,19.3816,16764.0368,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_25/turn_01_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_25/turn_01_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:57:00.254145+00:00,16384,32,1,2,8192,2,2,cmpl-tenant-2-turn-2-tenants-32-run-1,cmpl-tenant-2-turn-2-tenants-32-run-1-0,success,,2947,2048,2048,2049,2890,848,0.293426,2144.6317,11832.0729,36.2849,142102.0726,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_2/turn_02_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_2/turn_02_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:57:00.201957+00:00,16384,32,1,17,2048,2,17,cmpl-tenant-17-turn-2-tenants-32-run-1,cmpl-tenant-17-turn-2-tenants-32-run-1-0,success,,613,512,512,513,561,48,0.085561,0.4728,6796.0475,37.2561,47446.1022,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_17/turn_02_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_17/turn_02_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:57:00.217389+00:00,16384,32,1,23,2048,2,23,cmpl-tenant-23-turn-2-tenants-32-run-1,cmpl-tenant-23-turn-2-tenants-32-run-1-0,success,,613,512,512,513,561,48,0.085561,0.2189,6697.857,37.2548,47354.6515,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_23/turn_02_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_23/turn_02_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:57:00.207220+00:00,16384,32,1,24,2048,2,24,cmpl-tenant-24-turn-2-tenants-32-run-1,cmpl-tenant-24-turn-2-tenants-32-run-1-0,success,,613,512,512,513,561,48,0.085561,0.3358,6753.2328,37.2127,47414.2906,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_24/turn_02_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_24/turn_02_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:57:00.213567+00:00,16384,32,1,1,8192,2,1,cmpl-tenant-1-turn-2-tenants-32-run-1,cmpl-tenant-1-turn-2-tenants-32-run-1-0,success,,2731,2048,2048,2049,2685,624,0.232402,2144.6152,11828.3436,36.3336,142088.8214,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_1/turn_02_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_1/turn_02_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
2026-05-16T11:57:00.194962+00:00,16384,32,1,31,2048,2,31,cmpl-tenant-31-turn-2-tenants-32-run-1,cmpl-tenant-31-turn-2-tenants-32-run-1-0,success,,811,512,512,513,567,48,0.084656,0.3188,6736.1692,37.4215,47403.7568,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_31/turn_02_input.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_artifacts_smallctx_mixed_limits_8GB/io_logs/tenant_count_32/run_1/tenant_31/turn_02_output.txt,/home/noslab-gpu/zoneatten_gpu/vram_only_logs_smallctx_mixed_limits_8GB/block_16384_tenant_32_run_1.log
