exp_label,turn_index,tenant_id,group_label,input_tokens,output_tokens,kv_history_tokens,prefix_hit_tokens,prefix_hit_rate,computation_tokens,resident_kv_mib,request_kv_mib,blocking_ms,prefill_ms,remaining_ttft_ms,ttft_ms,decode_ms
exp3,8,8,Group1,6883.0,1025.0,6641.0,5600.0,0.8135987214877234,1283.0,207.53125,215.09375,0.4198,19849.1281,0.0,19849.5479,0.0
exp3,8,19,Group2,6035.0,1025.0,6030.0,4992.0,0.8271748135874067,1043.0,188.4375,188.59375,290.249,28736.5387,0.0,29026.7877,0.0
exp3,8,31,Group2,7221.0,1024.0,7215.0,6192.0,0.8574989613626921,1029.0,225.46875,225.65625,0.2163,19711.6345,0.0,19711.8508,0.0
exp3,8,23,Group2,1448.0,1025.0,1442.0,1408.0,0.9723756906077348,40.0,45.0625,45.25,0.3677,19794.604699999996,3.637978807091713e-12,19794.9724,0.0
exp3,8,13,Group1,7385.0,1025.0,7143.0,6112.0,0.8276235612728504,1273.0,223.21875,230.78125,290.1672,28662.234,0.0,28952.4012,0.0
exp3,8,7,Group1,7853.0,1025.0,7611.0,6576.0,0.8373869858652744,1277.0,237.84375,245.40625,0.5137,19926.1571,0.0,19926.6708,0.0
exp3,8,5,Group1,6792.0,1025.0,6690.0,5664.0,0.833922261484099,1128.0,209.0625,212.25,0.3163,19774.737699999998,3.637978807091713e-12,19775.054,0.0
exp3,8,15,Group1,7900.0,1025.0,7658.0,6624.0,0.8384810126582278,1276.0,239.3125,246.875,290.1837,28687.659799999998,0.0,28977.8435,0.0
exp3,8,3,Group1,8806.0,1025.0,8519.0,7488.0,0.8503293209175562,1318.0,266.21875,275.1875,0.4541,19893.0561,0.0,19893.5102,0.0
exp3,8,18,Group2,6489.0,1025.0,6484.0,6480.0,0.9986130374479889,9.0,202.625,202.78125,0.2329,19728.7003,0.0,19728.9332,0.0
exp3,8,9,Group1,6655.0,1025.0,6413.0,5376.0,0.8078136739293764,1279.0,200.40625,207.96875,0.4899,19921.7553,0.0,19922.2452,0.0
exp3,8,28,Group2,7229.0,1025.0,7224.0,6192.0,0.856550006916586,1037.0,225.75,225.90625,0.1804,29023.3291,0.0,29023.5095,0.0
exp3,8,21,Group2,7225.0,1025.0,7220.0,6192.0,0.8570242214532872,1033.0,225.625,225.78125,0.4712,19898.0052,0.0,19898.4764,0.0
exp3,8,2,Group1,6764.0,1025.0,6741.0,5712.0,0.8444707273802484,1052.0,210.65625,211.375,290.1508,28653.4647,0.0,28943.6155,0.0
exp3,8,30,Group2,7228.0,1025.0,7222.0,6192.0,0.8566685113447703,1036.0,225.6875,225.875,0.4031,19831.3004,0.0,19831.7035,0.0
exp3,8,26,Group2,2606.0,1025.0,2600.0,2544.0,0.9762087490406753,62.0,81.25,81.4375,290.1343,28651.761000000002,0.0,28941.8953,0.0
exp3,8,14,Group1,8433.0,1025.0,8191.0,7152.0,0.848096762717894,1281.0,255.96875,263.53125,0.1995,19706.189099999996,3.637978807091713e-12,19706.3886,0.0
exp3,8,4,Group1,5939.0,1025.0,5652.0,4624.0,0.7785822529045294,1315.0,176.625,185.59375,0.386,19827.027700000002,0.0,19827.4137,0.0
exp3,8,11,Group1,8006.0,1025.0,7764.0,6736.0,0.8413689732700474,1270.0,242.625,250.1875,0.3505,19788.5708,0.0,19788.9213,0.0
exp3,8,20,Group2,442.0,178.0,437.0,400.0,0.9049773755656109,42.0,13.65625,13.8125,0.2659,19737.613400000002,0.0,19737.8793,0.0
exp3,8,27,Group2,4826.0,1025.0,4820.0,3792.0,0.7857438872772482,1034.0,150.625,150.8125,0.0393,997.4412,0.0,997.4805,0.0
exp3,8,24,Group2,1113.0,277.0,1104.0,976.0,0.8769092542677448,137.0,34.5,34.78125,0.3335,19773.262,0.0,19773.5955,0.0
exp3,8,1,Group1,3065.0,549.0,2578.0,2448.0,0.7986949429037521,617.0,80.5625,95.78125,0.2493,19735.9117,0.0,19736.161,0.0
exp3,8,32,Group2,1750.0,41.0,1744.0,1712.0,0.9782857142857143,38.0,54.5,54.6875,0.2827,19763.1699,0.0,19763.4526,0.0
exp3,9,18,Group2,7519.0,1025.0,7514.0,7504.0,0.9980050538635457,15.0,234.8125,234.96875,0.2147,21782.0857,0.0,21782.3004,0.0
exp3,9,17,Group2,1014.0,26.0,1009.0,928.0,0.9151873767258383,86.0,31.53125,31.6875,1772.4121,33432.419700000006,0.0,35204.8318,0.0
exp3,9,13,Group1,8554.0,1025.0,8411.0,7376.0,0.8622866495206921,1178.0,262.84375,267.3125,1772.3957,33429.04720000001,0.0,35201.4429,0.0
exp3,9,1,Group1,3699.0,96.0,3614.0,3056.0,0.826169234928359,643.0,112.9375,115.59375,0.2807,21843.5603,0.0,21843.841,0.0
exp3,9,32,Group2,1797.0,132.0,1791.0,1744.0,0.9705063995548135,53.0,55.96875,56.15625,0.3316,21864.2567,0.0,21864.5883,0.0
exp3,9,29,Group2,3690.0,1025.0,3685.0,2656.0,0.7197831978319783,1034.0,115.15625,115.3125,0.05,813.2849,0.0,813.3349,0.0
exp3,9,6,Group1,6831.0,1025.0,6803.0,5776.0,0.8455570194700629,1055.0,212.59375,213.46875,0.3835,21906.3011,0.0,21906.6846,0.0
exp3,9,15,Group1,9069.0,1025.0,8926.0,7888.0,0.8697761605469181,1181.0,278.9375,283.40625,0.3481,21881.4784,0.0,21881.8265,0.0
exp3,9,14,Group1,9602.0,1025.0,9459.0,8432.0,0.8781503853363882,1170.0,295.59375,300.0625,1772.461,33475.6128,0.0,35248.0738,0.0
exp3,9,24,Group2,1395.0,327.0,1390.0,1104.0,0.7913978494623656,291.0,43.4375,43.59375,1772.4772,33483.03420000001,0.0,35255.5114,0.0
exp3,9,20,Group2,625.0,576.0,620.0,432.0,0.6912,193.0,19.375,19.53125,0.3999,21915.7191,0.0,21916.119,0.0
exp3,9,19,Group2,7065.0,1025.0,7060.0,6032.0,0.8537862703467799,1033.0,220.625,220.78125,1772.3638,33402.6333,0.0,35174.9971,0.0
exp3,9,12,Group1,4976.0,1025.0,4833.0,3808.0,0.7652733118971061,1168.0,151.03125,155.5,0.4677,21963.8979,0.0,21964.3656,0.0
exp3,9,7,Group1,9022.0,1025.0,8879.0,7840.0,0.8689869208601197,1182.0,277.46875,281.9375,0.0158,2565.3021000000003,0.0,2565.3179,0.0
exp3,9,28,Group2,8260.0,1025.0,8255.0,7216.0,0.8736077481840193,1044.0,257.96875,258.125,0.4503,21946.5269,0.0,21946.9772,0.0
exp3,9,11,Group1,9175.0,1025.0,9032.0,8000.0,0.8719346049046321,1175.0,282.25,286.71875,0.3648,21883.5307,0.0,21883.8955,0.0
exp3,9,5,Group1,8061.0,1025.0,7819.0,6784.0,0.8415829301575487,1277.0,244.34375,251.90625,1772.4935,33523.3929,7.275957614183426e-12,35295.8864,0.0
exp3,9,22,Group2,5065.0,1025.0,5058.0,4032.0,0.7960513326752221,1033.0,158.0625,158.28125,0.3142,21862.4265,0.0,21862.7407,0.0
exp3,9,23,Group2,2479.0,1025.0,2473.0,1456.0,0.5873336022589754,1023.0,77.28125,77.46875,1772.5259,33554.8421,0.0,35327.368,0.0
exp3,9,16,Group1,5158.0,1025.0,4850.0,3824.0,0.7413726250484683,1334.0,151.5625,161.1875,1772.5096,33529.761300000006,0.0,35302.2709,0.0
exp3,9,10,Group1,6285.0,1025.0,6142.0,5104.0,0.8120922832140016,1181.0,191.9375,196.40625,0.231,21791.1731,0.0,21791.4041,0.0
exp3,9,8,Group1,8052.0,1025.0,7909.0,6880.0,0.8544461003477397,1172.0,247.15625,251.625,0.4165,21910.2509,0.0,21910.6674,0.0
exp3,9,3,Group1,9839.0,1025.0,9831.0,8800.0,0.8943998373818477,1039.0,307.21875,307.46875,0.5106,21994.096,0.0,21994.6066,0.0
exp3,9,4,Group1,6973.0,1025.0,6965.0,5936.0,0.8512835221568908,1037.0,217.65625,217.90625,1772.4445,33452.9459,0.0,35225.3904,0.0
exp3,9,27,Group2,5858.0,1025.0,5852.0,4832.0,0.8248548992830318,1026.0,182.875,183.0625,0.2975,21837.686200000004,0.0,21837.9837,0.0
exp3,9,30,Group2,8260.0,1025.0,8254.0,7216.0,0.8736077481840193,1044.0,257.9375,258.125,1772.3797,33407.43379999999,7.275957614183426e-12,35179.8135,0.0
exp3,9,21,Group2,8258.0,1025.0,8251.0,7216.0,0.8738193267134899,1042.0,257.84375,258.0625,0.4863,21959.4756,0.0,21959.9619,0.0
exp3,9,26,Group2,3638.0,1025.0,3632.0,2608.0,0.7168774051676745,1030.0,113.5,113.6875,0.4335,21944.5776,0.0,21945.0111,0.0
exp3,9,9,Group1,7824.0,1025.0,7681.0,6640.0,0.8486707566462167,1184.0,240.03125,244.5,0.2473,21807.3949,0.0,21807.6422,0.0
exp3,9,2,Group1,8019.0,1025.0,7790.0,6752.0,0.8420002494076568,1267.0,243.4375,250.59375,1772.4283,33446.6416,0.0,35219.0699,0.0
exp3,9,31,Group2,8250.0,1025.0,8244.0,7216.0,0.8746666666666667,1034.0,257.625,257.8125,0.2641,21814.6211,0.0,21814.8852,0.0
exp3,9,25,Group2,4867.0,1025.0,4861.0,3824.0,0.7856996096157798,1043.0,151.90625,152.09375,0.1976,35323.038,0.0,35323.2356,0.0
exp3,10,10,Group1,7397.0,1025.0,7311.0,6272.0,0.8479113153981344,1125.0,228.46875,231.15625,876.5054,37610.739199999996,0.0,38487.2446,0.0
exp3,10,14,Group1,10714.0,1025.0,10628.0,9600.0,0.8960238939705059,1114.0,332.125,334.8125,0.501,25993.7431,0.0,25994.2441,0.0
exp3,10,32,Group2,1935.0,389.0,1929.0,1792.0,0.9260981912144702,143.0,60.28125,60.46875,0.0259,3055.3550000000005,0.0,3055.3809,0.0
exp3,10,7,Group1,10134.0,1025.0,10048.0,9024.0,0.8904677323860273,1110.0,314.0,316.6875,0.2843,25827.828400000002,0.0,25828.1127,0.0
exp3,10,6,Group1,7946.0,1025.0,7857.0,6816.0,0.8577900830606594,1130.0,245.53125,248.3125,0.4763,25977.0642,0.0,25977.5405,0.0
exp3,10,9,Group1,8936.0,1025.0,8850.0,7824.0,0.8755595344673232,1112.0,276.5625,279.25,876.5219,37616.6865,0.0,38493.2084,0.0
exp3,10,30,Group2,9291.0,1025.0,9285.0,8256.0,0.8886018727801098,1035.0,290.15625,290.34375,876.489,37589.23120000001,0.0,38465.7202,0.0
exp3,10,26,Group2,4670.0,1025.0,4664.0,3632.0,0.7777301927194861,1038.0,145.75,145.9375,0.3356,25865.5252,0.0,25865.8608,0.0
exp3,10,13,Group1,9666.0,1025.0,9580.0,8544.0,0.8839230291744258,1122.0,299.375,302.0625,0.1812,25705.6911,0.0,25705.8723,0.0
exp3,10,27,Group2,6890.0,1025.0,6884.0,5872.0,0.8522496371552976,1018.0,215.125,215.3125,0.2173,25736.0527,0.0,25736.27,0.0
exp3,10,17,Group2,1045.0,1025.0,1040.0,1008.0,0.9645933014354067,37.0,32.5,32.65625,0.3014,25832.3533,0.0,25832.6547,0.0
exp3,10,4,Group1,8009.0,1025.0,7998.0,6960.0,0.8690223498564116,1049.0,249.9375,250.28125,876.4729,37583.96579999999,7.275957614183426e-12,38460.4387,0.0
exp3,10,28,Group2,9291.0,1025.0,9286.0,8256.0,0.8886018727801098,1035.0,290.1875,290.34375,876.5552,37647.338500000005,0.0,38523.8937,0.0
exp3,10,16,Group1,6342.0,1025.0,6184.0,5152.0,0.8123620309050773,1190.0,193.25,198.1875,876.5386,37650.24909999999,7.275957614183426e-12,38526.7877,0.0
exp3,10,12,Group1,6088.0,1025.0,6002.0,4976.0,0.8173455978975033,1112.0,187.5625,190.25,0.4059,25914.503699999997,0.0,25914.9096,0.0
exp3,10,2,Group1,9103.0,1025.0,9043.0,8016.0,0.8805888168735582,1087.0,282.59375,284.46875,0.2341,25739.976599999998,0.0,25740.2107,0.0
exp3,10,18,Group2,8549.0,1025.0,8544.0,8528.0,0.997543572347643,21.0,267.0,267.15625,0.2512,25807.991799999996,3.637978807091713e-12,25808.243,0.0
exp3,10,19,Group2,8098.0,1025.0,8090.0,7056.0,0.8713262533959002,1042.0,252.8125,253.0625,0.2677,25804.021099999998,0.0,25804.2888,0.0
exp3,10,3,Group1,10877.0,1025.0,10866.0,9824.0,0.9031902178909625,1053.0,339.5625,339.90625,0.3528,25890.4011,0.0,25890.7539,0.0
exp3,10,20,Group2,1206.0,1025.0,1201.0,624.0,0.5174129353233831,582.0,37.53125,37.6875,0.2006,25710.3379,0.0,25710.5385,0.0
exp3,10,25,Group2,5898.0,1025.0,5892.0,4864.0,0.8246863343506273,1034.0,184.125,184.3125,876.4567,37570.670900000005,0.0,38447.1276,0.0
exp3,10,1,Group1,3872.0,84.0,3795.0,3696.0,0.9545454545454546,176.0,118.59375,121.0,0.4401,25947.860500000003,0.0,25948.3006,0.0
exp3,10,29,Group2,4728.0,45.0,4716.0,3680.0,0.7783417935702199,1048.0,147.375,147.75,0.0111,2999.6125,0.0,2999.6236,0.0
exp3,10,24,Group2,1728.0,110.0,1722.0,1392.0,0.8055555555555556,336.0,53.8125,54.0,0.3702,25895.836000000003,0.0,25896.2062,0.0
exp3,10,15,Group1,10181.0,1025.0,10095.0,9056.0,0.8895000491110893,1125.0,315.46875,318.15625,0.0481,2175.7806,0.0,2175.8287,0.0
exp3,10,8,Group1,9164.0,1025.0,9078.0,8048.0,0.8782191182889568,1116.0,283.6875,286.375,0.4577,25969.3084,0.0,25969.7661,0.0
exp3,10,5,Group1,9140.0,304.0,9088.0,8064.0,0.8822757111597375,1076.0,284.0,285.625,0.4228,25950.6004,0.0,25951.0232,0.0
exp3,10,23,Group2,3510.0,1025.0,3504.0,3488.0,0.9937321937321937,22.0,109.5,109.6875,876.4406,37567.3692,0.0,38443.8098,0.0
exp3,10,22,Group2,6096.0,1025.0,6091.0,5056.0,0.8293963254593176,1040.0,190.34375,190.5,876.572,37682.02909999999,7.275957614183426e-12,38558.6011,0.0
exp3,10,21,Group2,9290.0,1025.0,9284.0,8256.0,0.8886975242195909,1034.0,290.125,290.3125,0.3187,25860.495299999995,3.637978807091713e-12,25860.814,0.0
exp3,10,31,Group2,9281.0,1025.0,9275.0,8240.0,0.8878353625686887,1041.0,289.84375,290.03125,0.1646,38562.48559999999,7.275957614183426e-12,38562.6502,0.0
exp3,10,11,Group1,10287.0,1025.0,10201.0,9168.0,0.8912219305920094,1119.0,318.78125,321.46875,0.3892,25906.509800000003,0.0,25906.899,0.0
